0, 0, 3206.65
0, 1, 3239.75
0, 2, 3515.2
0, 3, 3903.42
0, 4, 3868.72
0, 5, 4189.06
0, 6, 4576.44
0, 7, 8374.08
0, 8, 7979.06
0, 9, 8946.91
0, 10, 9446.78
0, 11, 9239.52
0, 12, 9375.55
0, 13, 9556.24
0, 14, 9620.89
0, 15, 9855.53
0, 16, 8007.42
0, 17, 10436
0, 18, 11118.1
0, 19, 10929.2
0, 20, 11137.7
0, 21, 11352
0, 22, 11635.3
0, 23, 11788.1
0, 24, 12024.1
0, 25, 12309.2
0, 26, 12573.6
0, 27, 12781.5
0, 28, 13092.4
0, 29, 13068.8
0, 30, 16789.7
0, 31, 19175.6
0, 32, 21670.6
0, 33, 23948
0, 34, 26738.1
0, 35, 29125.3
0, 36, 31495.3
0, 37, 43507.5
0, 38, 55527.1
0, 39, 68874.6
0, 40, 83005.5
0, 41, 98337.5
0, 42, 110591
0, 43, 124191
0, 44, 158213
0, 45, 182421
0, 46, 205493
0, 47, 230172
0, 48, 252648
0, 49, 276764
0, 50, 298696
0, 51, 323964
0, 52, 347328
0, 53, 369673
0, 54, 393594
0, 55, 409290
0, 56, 431757
0, 57, 462311
0, 58, 482894
0, 59, 596630
0, 60, 712976
0, 61, 817383
0, 62, 923412
0, 63, 1.04644e+06
0, 64, 1.15702e+06
1, 0, 1281.25
1, 1, 1426.22
1, 2, 1410.44
1, 3, 1512.53
1, 4, 1497.91
1, 5, 1682.01
1, 6, 1652.95
1, 7, 3140.13
1, 8, 3163.37
1, 9, 3688.82
1, 10, 4034.95
1, 11, 4155.19
1, 12, 4042.32
1, 13, 3857.02
1, 14, 4164.16
1, 15, 4220.07
1, 16, 4128.84
1, 17, 4299.79
1, 18, 4362.28
1, 19, 4292.42
1, 20, 4446.3
1, 21, 4489.35
1, 22, 4459.68
1, 23, 4406.71
1, 24, 4651.44
1, 25, 4664.57
1, 26, 4708.55
1, 27, 4840.88
1, 28, 4918.4
1, 29, 4947.55
1, 30, 5763.25
1, 31, 6437.45
1, 32, 6949.91
1, 33, 7647.69
1, 34, 8329.83
1, 35, 8943.81
1, 36, 9517.82
1, 37, 12506.7
1, 38, 15582.4
1, 39, 18897.7
1, 40, 22274.1
1, 41, 25871.3
1, 42, 28945.5
1, 43, 34846
1, 44, 40129.2
1, 45, 47289.5
1, 46, 53311.1
1, 47, 59422.1
1, 48, 65211.1
1, 49, 71240.1
1, 50, 76155.1
1, 51, 83218.7
1, 52, 89222.9
1, 53, 94518.2
1, 54, 100929
1, 55, 106700
1, 56, 112474
1, 57, 118279
1, 58, 123424
1, 59, 152477
1, 60, 181787
1, 61, 209855
1, 62, 238315
1, 63, 266258
1, 64, 293732
2, 0, 2859.83
2, 1, 2882.63
2, 2, 2913.74
2, 3, 2902.68
2, 4, 2912.34
2, 5, 2923.33
2, 6, 2929.53
2, 7, 2878.82
2, 8, 2956.77
2, 9, 2939.21
2, 10, 2926.92
2, 11, 2943.7
2, 12, 2969.97
2, 13, 2919.34
2, 14, 2932.27
2, 15, 2956.05
2, 16, 2901.97
2, 17, 2928.87
2, 18, 2885.84
2, 19, 3040.05
2, 20, 3200.67
2, 21, 2927.64
2, 22, 2892.17
2, 23, 2831.14
2, 24, 2817.51
2, 25, 2820.66
2, 26, 2815.23
2, 27, 2807.4
2, 28, 2798.03
2, 29, 2768.12
2, 30, 2618
2, 31, 2744.29
2, 32, 3193.95
2, 33, 3658.67
2, 34, 4178.97
2, 35, 4563.46
2, 36, 4898.3
2, 37, 6554.05
2, 38, 8072.94
2, 39, 9565.55
2, 40, 11156
2, 41, 12652.7
2, 42, 14218.6
2, 43, 17155.4
2, 44, 20047.3
2, 45, 23888.7
2, 46, 27969.7
2, 47, 31258.2
2, 48, 34271
2, 49, 37394.6
2, 50, 40530.9
2, 51, 43335.8
2, 52, 46504.5
2, 53, 49541.9
2, 54, 52778.2
2, 55, 55876.2
2, 56, 58516.5
2, 57, 61608.2
2, 58, 64595.9
2, 59, 79280.9
2, 60, 94998.9
2, 61, 109118
2, 62, 123556
2, 63, 129746
2, 64, 143495
3, 0, 2052.42
3, 1, 2025
3, 2, 2026.65
3, 3, 2034.76
3, 4, 2033.07
3, 5, 2034.69
3, 6, 2046.29
3, 7, 2088.43
3, 8, 2060.49
3, 9, 2044.36
3, 10, 2042.34
3, 11, 2050.26
3, 12, 2048.18
3, 13, 2050.29
3, 14, 2070.56
3, 15, 2058.38
3, 16, 2047.34
3, 17, 2045.34
3, 18, 2051.06
3, 19, 2040.51
3, 20, 2046.35
3, 21, 2042.18
3, 22, 2081.83
3, 23, 2031.19
3, 24, 2032.12
3, 25, 2035.93
3, 26, 2036.9
3, 27, 2042
3, 28, 2039.36
3, 29, 2071.3
3, 30, 2017.73
3, 31, 2011.8
3, 32, 1991.38
3, 33, 1962.88
3, 34, 1952.92
3, 35, 1939.36
3, 36, 2035.13
3, 37, 2490.51
3, 38, 3074.31
3, 39, 3482.77
3, 40, 3840.9
3, 41, 4240.92
3, 42, 4605.7
3, 43, 5057.69
3, 44, 5749.07
3, 45, 7387.85
3, 46, 8846.32
3, 47, 9795.98
3, 48, 10445.8
3, 49, 11369.3
3, 50, 12192
3, 51, 13056.4
3, 52, 13817.1
3, 53, 14564.1
3, 54, 15407.5
3, 55, 16129.2
3, 56, 16994.7
3, 57, 17768.2
3, 58, 18540.4
3, 59, 22387.9
3, 60, 27027.2
3, 61, 30922.8
3, 62, 34823.6
3, 63, 38806.5
3, 64, 42664.2
