     X	             Y	             Z
4.6667e+00	5.3866e+00	7.0000e+00
4.9734e+00	5.3834e+00	7.0000e+00
5.1666e+00	5.3751e+00	7.0000e+00
5.1666e+00	5.3751e+00	7.0000e+00
5.2000e+00	5.3744e+00	7.0000e+00
4.9734e+00	5.3834e+00	7.0000e+00
4.9333e+00	5.3842e+00	7.0000e+00
5.2319e+00	5.3732e+00	7.0000e+00
5.4477e+00	5.3571e+00	7.0000e+00
5.4477e+00	5.3571e+00	7.0000e+00
5.4667e+00	5.3564e+00	7.0000e+00
5.2319e+00	5.3732e+00	7.0000e+00
5.2000e+00	5.3744e+00	7.0000e+00
5.4844e+00	5.3555e+00	7.0000e+00
5.6907e+00	5.3333e+00	7.0000e+00
5.4844e+00	5.3555e+00	7.0000e+00
5.4667e+00	5.3564e+00	7.0000e+00
3.7802e+00	5.2252e+00	7.0000e+00
3.8667e+00	5.0104e+00	7.0000e+00
3.7802e+00	5.2252e+00	7.0000e+00
3.7366e+00	5.3333e+00	7.0000e+00
3.8699e+00	5.0041e+00	7.0000e+00
3.8720e+00	5.0000e+00	7.0000e+00
3.8699e+00	5.0041e+00	7.0000e+00
3.8667e+00	5.0104e+00	7.0000e+00
5.6122e+00	5.1514e+00	7.0000e+00
5.5470e+00	5.0000e+00	7.0000e+00
5.6122e+00	5.1514e+00	7.0000e+00
5.6408e+00	5.2177e+00	7.0000e+00
5.6408e+00	5.2177e+00	7.0000e+00
5.6907e+00	5.3333e+00	7.0000e+00
3.6909e+00	5.4469e+00	7.0000e+00
3.7366e+00	5.3333e+00	7.0000e+00
3.6047e+00	5.6608e+00	7.0000e+00
3.6023e+00	5.6667e+00	7.0000e+00
3.6047e+00	5.6608e+00	7.0000e+00
3.6909e+00	5.4469e+00	7.0000e+00
5.7056e+00	5.3680e+00	7.0000e+00
5.6907e+00	5.3333e+00	7.0000e+00
5.7056e+00	5.3680e+00	7.0000e+00
5.7333e+00	5.4323e+00	7.0000e+00
5.7921e+00	5.5932e+00	7.0000e+00
5.8190e+00	5.6667e+00	7.0000e+00
5.7921e+00	5.5932e+00	7.0000e+00
5.7333e+00	5.4323e+00	7.0000e+00
9.9244e+00	5.5722e+00	7.0000e+00
1.0000e+01	5.3679e+00	7.0000e+00
9.9244e+00	5.5722e+00	7.0000e+00
9.8895e+00	5.6667e+00	7.0000e+00
3.5198e+00	5.8998e+00	7.0000e+00
3.6000e+00	5.6724e+00	7.0000e+00
3.5198e+00	5.8998e+00	7.0000e+00
3.4844e+00	6.0000e+00	7.0000e+00
3.6015e+00	5.6686e+00	7.0000e+00
3.6023e+00	5.6667e+00	7.0000e+00
3.6015e+00	5.6686e+00	7.0000e+00
3.6000e+00	5.6724e+00	7.0000e+00
5.8758e+00	5.8219e+00	7.0000e+00
5.8190e+00	5.6667e+00	7.0000e+00
5.8758e+00	5.8219e+00	7.0000e+00
5.8911e+00	5.8639e+00	7.0000e+00
5.8911e+00	5.8639e+00	7.0000e+00
5.9409e+00	6.0000e+00	7.0000e+00
9.8401e+00	5.8002e+00	7.0000e+00
9.8895e+00	5.6667e+00	7.0000e+00
9.7945e+00	5.9235e+00	7.0000e+00
9.7662e+00	6.0000e+00	7.0000e+00
9.7945e+00	5.9235e+00	7.0000e+00
9.8401e+00	5.8002e+00	7.0000e+00
3.4382e+00	6.1311e+00	7.0000e+00
3.4844e+00	6.0000e+00	7.0000e+00
3.3933e+00	6.2584e+00	7.0000e+00
3.3668e+00	6.3333e+00	7.0000e+00
3.3933e+00	6.2584e+00	7.0000e+00
3.4382e+00	6.1311e+00	7.0000e+00
5.9594e+00	6.0507e+00	7.0000e+00
5.9409e+00	6.0000e+00	7.0000e+00
5.9594e+00	6.0507e+00	7.0000e+00
6.0000e+00	6.1618e+00	7.0000e+00
6.0408e+00	6.2824e+00	7.0000e+00
6.0580e+00	6.3333e+00	7.0000e+00
6.0408e+00	6.2824e+00	7.0000e+00
6.0000e+00	6.1618e+00	7.0000e+00
9.6751e+00	6.2605e+00	7.0000e+00
9.7333e+00	6.0890e+00	7.0000e+00
9.6751e+00	6.2605e+00	7.0000e+00
9.6504e+00	6.3333e+00	7.0000e+00
9.7558e+00	6.0281e+00	7.0000e+00
9.7662e+00	6.0000e+00	7.0000e+00
9.7558e+00	6.0281e+00	7.0000e+00
9.7333e+00	6.0890e+00	7.0000e+00
3.2771e+00	6.5963e+00	7.0000e+00
3.3333e+00	6.4283e+00	7.0000e+00
3.2771e+00	6.5963e+00	7.0000e+00
3.2535e+00	6.6667e+00	7.0000e+00
3.3566e+00	6.3624e+00	7.0000e+00
3.3668e+00	6.3333e+00	7.0000e+00
3.3566e+00	6.3624e+00	7.0000e+00
3.3333e+00	6.4283e+00	7.0000e+00
6.1005e+00	6.4589e+00	7.0000e+00
6.0580e+00	6.3333e+00	7.0000e+00
6.1200e+00	6.5167e+00	7.0000e+00
6.1707e+00	6.6667e+00	7.0000e+00
6.1200e+00	6.5167e+00	7.0000e+00
6.1005e+00	6.4589e+00	7.0000e+00
9.5956e+00	6.4945e+00	7.0000e+00
9.6504e+00	6.3333e+00	7.0000e+00
9.5892e+00	6.5135e+00	7.0000e+00
9.5372e+00	6.6667e+00	7.0000e+00
9.5892e+00	6.5135e+00	7.0000e+00
9.5956e+00	6.4945e+00	7.0000e+00
3.1984e+00	6.8313e+00	7.0000e+00
3.2535e+00	6.6667e+00	7.0000e+00
3.1960e+00	6.8383e+00	7.0000e+00
3.1419e+00	7.0000e+00	7.0000e+00
3.1960e+00	6.8383e+00	7.0000e+00
3.1984e+00	6.8313e+00	7.0000e+00
6.1992e+00	6.7510e+00	7.0000e+00
6.1707e+00	6.6667e+00	7.0000e+00
6.1992e+00	6.7510e+00	7.0000e+00
6.2667e+00	6.9504e+00	7.0000e+00
6.2784e+00	6.9853e+00	7.0000e+00
6.2833e+00	7.0000e+00	7.0000e+00
6.2784e+00	6.9853e+00	7.0000e+00
6.2667e+00	6.9504e+00	7.0000e+00
9.4370e+00	6.9629e+00	7.0000e+00
9.4667e+00	6.8744e+00	7.0000e+00
9.4370e+00	6.9629e+00	7.0000e+00
9.4245e+00	7.0000e+00	7.0000e+00
9.5162e+00	6.7286e+00	7.0000e+00
9.5372e+00	6.6667e+00	7.0000e+00
9.5162e+00	6.7286e+00	7.0000e+00
9.4667e+00	6.8744e+00	7.0000e+00
3.0406e+00	7.3008e+00	7.0000e+00
3.0667e+00	7.2246e+00	7.0000e+00
3.0406e+00	7.3008e+00	7.0000e+00
3.0295e+00	7.3333e+00	7.0000e+00
3.1197e+00	7.0663e+00	7.0000e+00
3.1419e+00	7.0000e+00	7.0000e+00
3.1197e+00	7.0663e+00	7.0000e+00
3.0667e+00	7.2246e+00	7.0000e+00
6.2955e+00	7.0360e+00	7.0000e+00
6.2833e+00	7.0000e+00	7.0000e+00
6.3574e+00	7.2199e+00	7.0000e+00
6.3956e+00	7.3333e+00	7.0000e+00
6.3574e+00	7.2199e+00	7.0000e+00
6.2955e+00	7.0360e+00	7.0000e+00
9.3940e+00	7.0908e+00	7.0000e+00
9.4245e+00	7.0000e+00	7.0000e+00
9.3940e+00	7.0908e+00	7.0000e+00
9.3581e+00	7.1977e+00	7.0000e+00
9.3581e+00	7.1977e+00	7.0000e+00
9.3126e+00	7.3333e+00	7.0000e+00
3.0018e+00	7.4144e+00	7.0000e+00
3.0295e+00	7.3333e+00	7.0000e+00
3.0018e+00	7.4144e+00	7.0000e+00
2.9608e+00	7.5343e+00	7.0000e+00
2.9608e+00	7.5343e+00	7.0000e+00
2.9156e+00	7.6667e+00	7.0000e+00
6.4364e+00	7.4546e+00	7.0000e+00
6.3956e+00	7.3333e+00	7.0000e+00
6.4364e+00	7.4546e+00	7.0000e+00
6.4892e+00	7.6115e+00	7.0000e+00
6.4892e+00	7.6115e+00	7.0000e+00
6.5078e+00	7.6667e+00	7.0000e+00
9.2793e+00	7.4325e+00	7.0000e+00
9.3126e+00	7.3333e+00	7.0000e+00
9.2012e+00	7.6652e+00	7.0000e+00
9.2007e+00	7.6667e+00	7.0000e+00
9.2012e+00	7.6652e+00	7.0000e+00
9.2793e+00	7.4325e+00	7.0000e+00
2.8810e+00	7.7679e+00	7.0000e+00
2.9156e+00	7.6667e+00	7.0000e+00
2.8030e+00	7.9963e+00	7.0000e+00
2.8017e+00	8.0000e+00	7.0000e+00
2.8030e+00	7.9963e+00	7.0000e+00
2.8810e+00	7.7679e+00	7.0000e+00
6.5153e+00	7.6892e+00	7.0000e+00
6.5078e+00	7.6667e+00	7.0000e+00
6.5153e+00	7.6892e+00	7.0000e+00
6.5333e+00	7.7426e+00	7.0000e+00
6.5973e+00	7.9201e+00	7.0000e+00
6.6261e+00	8.0000e+00	7.0000e+00
6.5973e+00	7.9201e+00	7.0000e+00
6.5333e+00	7.7426e+00	7.0000e+00
9.1182e+00	7.8978e+00	7.0000e+00
9.2000e+00	7.6687e+00	7.0000e+00
9.1182e+00	7.8978e+00	7.0000e+00
9.0817e+00	8.0000e+00	7.0000e+00
9.2005e+00	7.6673e+00	7.0000e+00
9.2007e+00	7.6667e+00	7.0000e+00
9.2005e+00	7.6673e+00	7.0000e+00
9.2000e+00	7.6687e+00	7.0000e+00
2.7160e+00	8.2284e+00	7.0000e+00
2.8000e+00	8.0050e+00	7.0000e+00
2.7160e+00	8.2284e+00	7.0000e+00
2.6766e+00	8.3333e+00	7.0000e+00
2.8012e+00	8.0015e+00	7.0000e+00
2.8017e+00	8.0000e+00	7.0000e+00
2.8012e+00	8.0015e+00	7.0000e+00
2.8000e+00	8.0050e+00	7.0000e+00
6.6801e+00	8.1498e+00	7.0000e+00
6.6261e+00	8.0000e+00	7.0000e+00
6.6801e+00	8.1498e+00	7.0000e+00
6.7022e+00	8.2111e+00	7.0000e+00
6.7022e+00	8.2111e+00	7.0000e+00
6.7463e+00	8.3333e+00	7.0000e+00
9.0359e+00	8.1283e+00	7.0000e+00
9.0817e+00	8.0000e+00	7.0000e+00
8.9864e+00	8.2670e+00	7.0000e+00
8.9627e+00	8.3333e+00	7.0000e+00
8.9864e+00	8.2670e+00	7.0000e+00
9.0359e+00	8.1283e+00	7.0000e+00
2.6308e+00	8.4551e+00	7.0000e+00
2.6766e+00	8.3333e+00	7.0000e+00
2.5671e+00	8.6244e+00	7.0000e+00
2.5512e+00	8.6667e+00	7.0000e+00
2.5671e+00	8.6244e+00	7.0000e+00
2.6308e+00	8.4551e+00	7.0000e+00
6.7630e+00	8.3796e+00	7.0000e+00
6.7463e+00	8.3333e+00	7.0000e+00
6.7630e+00	8.3796e+00	7.0000e+00
6.8000e+00	8.4823e+00	7.0000e+00
6.8508e+00	8.6032e+00	7.0000e+00
6.8774e+00	8.6667e+00	7.0000e+00
6.8508e+00	8.6032e+00	7.0000e+00
6.8000e+00	8.4823e+00	7.0000e+00
8.8651e+00	8.5813e+00	7.0000e+00
8.9333e+00	8.4157e+00	7.0000e+00
8.8651e+00	8.5813e+00	7.0000e+00
8.8299e+00	8.6667e+00	7.0000e+00
8.9537e+00	8.3587e+00	7.0000e+00
8.9627e+00	8.3333e+00	7.0000e+00
8.9537e+00	8.3587e+00	7.0000e+00
8.9333e+00	8.4157e+00	7.0000e+00
2.4507e+00	8.8967e+00	7.0000e+00
2.5333e+00	8.7143e+00	7.0000e+00
2.4507e+00	8.8967e+00	7.0000e+00
2.4038e+00	9.0000e+00	7.0000e+00
2.5455e+00	8.6819e+00	7.0000e+00
2.5512e+00	8.6667e+00	7.0000e+00
2.5455e+00	8.6819e+00	7.0000e+00
2.5333e+00	8.7143e+00	7.0000e+00
6.9426e+00	8.8218e+00	7.0000e+00
6.8774e+00	8.6667e+00	7.0000e+00
6.9426e+00	8.8218e+00	7.0000e+00
6.9630e+00	8.8704e+00	7.0000e+00
6.9630e+00	8.8704e+00	7.0000e+00
7.0174e+00	9.0000e+00	7.0000e+00
8.7744e+00	8.8013e+00	7.0000e+00
8.8299e+00	8.6667e+00	7.0000e+00
8.7199e+00	8.9334e+00	7.0000e+00
8.6925e+00	9.0000e+00	7.0000e+00
8.7199e+00	8.9334e+00	7.0000e+00
8.7744e+00	8.8013e+00	7.0000e+00
2.2558e+00	9.3198e+00	7.0000e+00
2.2667e+00	9.3025e+00	7.0000e+00
2.2558e+00	9.3198e+00	7.0000e+00
2.2473e+00	9.3333e+00	7.0000e+00
2.3542e+00	9.1094e+00	7.0000e+00
2.4038e+00	9.0000e+00	7.0000e+00
2.3542e+00	9.1094e+00	7.0000e+00
2.2667e+00	9.3025e+00	7.0000e+00
7.0344e+00	9.0404e+00	7.0000e+00
7.0174e+00	9.0000e+00	7.0000e+00
7.0344e+00	9.0404e+00	7.0000e+00
7.0667e+00	9.1173e+00	7.0000e+00
7.1371e+00	9.2453e+00	7.0000e+00
7.1854e+00	9.3333e+00	7.0000e+00
7.1371e+00	9.2453e+00	7.0000e+00
7.0667e+00	9.1173e+00	7.0000e+00
8.5802e+00	9.2252e+00	7.0000e+00
8.6667e+00	9.0627e+00	7.0000e+00
8.5802e+00	9.2252e+00	7.0000e+00
8.5226e+00	9.3333e+00	7.0000e+00
8.6837e+00	9.0213e+00	7.0000e+00
8.6925e+00	9.0000e+00	7.0000e+00
8.6837e+00	9.0213e+00	7.0000e+00
8.6667e+00	9.0627e+00	7.0000e+00
2.1773e+00	9.4450e+00	7.0000e+00
2.2473e+00	9.3333e+00	7.0000e+00
2.1773e+00	9.4450e+00	7.0000e+00
2.1387e+00	9.5067e+00	7.0000e+00
2.1387e+00	9.5067e+00	7.0000e+00
2.0384e+00	9.6667e+00	7.0000e+00
7.2456e+00	9.4429e+00	7.0000e+00
7.1854e+00	9.3333e+00	7.0000e+00
7.2456e+00	9.4429e+00	7.0000e+00
7.3333e+00	9.6025e+00	7.0000e+00
7.3603e+00	9.6330e+00	7.0000e+00
7.3901e+00	9.6667e+00	7.0000e+00
7.3603e+00	9.6330e+00	7.0000e+00
7.3333e+00	9.6025e+00	7.0000e+00
8.3580e+00	9.6142e+00	7.0000e+00
8.4000e+00	9.5638e+00	7.0000e+00
8.3580e+00	9.6142e+00	7.0000e+00
8.3142e+00	9.6667e+00	7.0000e+00
8.4736e+00	9.4254e+00	7.0000e+00
8.5226e+00	9.3333e+00	7.0000e+00
8.4736e+00	9.4254e+00	7.0000e+00
8.4000e+00	9.5638e+00	7.0000e+00
2.0215e+00	9.6936e+00	7.0000e+00
2.0384e+00	9.6667e+00	7.0000e+00
2.0215e+00	9.6936e+00	7.0000e+00
2.0000e+00	9.7279e+00	7.0000e+00
7.5004e+00	9.7912e+00	7.0000e+00
7.3901e+00	9.6667e+00	7.0000e+00
7.5004e+00	9.7912e+00	7.0000e+00
7.6000e+00	9.9038e+00	7.0000e+00
7.8664e+00	9.9997e+00	7.0000e+00
7.8667e+00	9.9998e+00	7.0000e+00
7.8664e+00	9.9997e+00	7.0000e+00
7.6598e+00	9.9253e+00	7.0000e+00
7.6598e+00	9.9253e+00	7.0000e+00
7.6000e+00	9.9038e+00	7.0000e+00
8.0643e+00	9.9137e+00	7.0000e+00
8.1333e+00	9.8837e+00	7.0000e+00
8.0643e+00	9.9137e+00	7.0000e+00
7.8670e+00	9.9996e+00	7.0000e+00
7.8670e+00	9.9996e+00	7.0000e+00
7.8667e+00	9.9998e+00	7.0000e+00
8.2219e+00	9.7774e+00	7.0000e+00
8.3142e+00	9.6667e+00	7.0000e+00
8.2219e+00	9.7774e+00	7.0000e+00
8.1333e+00	9.8837e+00	7.0000e+00
2.0218e+00	1.0361e+01	7.0000e+00
2.2333e+00	1.0375e+01	7.0000e+00
2.2333e+00	1.0375e+01	7.0000e+00
2.2667e+00	1.0376e+01	7.0000e+00
2.0218e+00	1.0361e+01	7.0000e+00
2.0000e+00	1.0360e+01	7.0000e+00
2.3022e+00	1.0378e+01	7.0000e+00
2.4849e+00	1.0394e+01	7.0000e+00
2.4849e+00	1.0394e+01	7.0000e+00
2.5333e+00	1.0396e+01	7.0000e+00
2.3022e+00	1.0378e+01	7.0000e+00
2.2667e+00	1.0376e+01	7.0000e+00
2.5856e+00	1.0399e+01	7.0000e+00
2.7359e+00	1.0413e+01	7.0000e+00
2.7359e+00	1.0413e+01	7.0000e+00
2.8000e+00	1.0417e+01	7.0000e+00
2.5856e+00	1.0399e+01	7.0000e+00
2.5333e+00	1.0396e+01	7.0000e+00
2.8695e+00	1.0420e+01	7.0000e+00
2.9877e+00	1.0432e+01	7.0000e+00
2.9877e+00	1.0432e+01	7.0000e+00
3.0667e+00	1.0436e+01	7.0000e+00
2.8695e+00	1.0420e+01	7.0000e+00
2.8000e+00	1.0417e+01	7.0000e+00
3.1520e+00	1.0440e+01	7.0000e+00
3.2412e+00	1.0448e+01	7.0000e+00
3.2412e+00	1.0448e+01	7.0000e+00
3.3333e+00	1.0453e+01	7.0000e+00
3.1520e+00	1.0440e+01	7.0000e+00
3.0667e+00	1.0436e+01	7.0000e+00
3.4323e+00	1.0457e+01	7.0000e+00
3.4968e+00	1.0462e+01	7.0000e+00
3.4968e+00	1.0462e+01	7.0000e+00
3.6000e+00	1.0467e+01	7.0000e+00
3.4323e+00	1.0457e+01	7.0000e+00
3.3333e+00	1.0453e+01	7.0000e+00
3.7097e+00	1.0470e+01	7.0000e+00
3.7545e+00	1.0474e+01	7.0000e+00
3.7545e+00	1.0474e+01	7.0000e+00
3.8667e+00	1.0477e+01	7.0000e+00
3.7097e+00	1.0470e+01	7.0000e+00
3.6000e+00	1.0467e+01	7.0000e+00
3.9843e+00	1.0480e+01	7.0000e+00
4.0144e+00	1.0482e+01	7.0000e+00
4.0144e+00	1.0482e+01	7.0000e+00
4.1333e+00	1.0485e+01	7.0000e+00
3.9843e+00	1.0480e+01	7.0000e+00
3.8667e+00	1.0477e+01	7.0000e+00
4.2563e+00	1.0487e+01	7.0000e+00
4.2765e+00	1.0488e+01	7.0000e+00
4.2765e+00	1.0488e+01	7.0000e+00
4.4000e+00	1.0490e+01	7.0000e+00
4.2563e+00	1.0487e+01	7.0000e+00
4.1333e+00	1.0485e+01	7.0000e+00
4.5258e+00	1.0491e+01	7.0000e+00
4.5407e+00	1.0491e+01	7.0000e+00
4.5407e+00	1.0491e+01	7.0000e+00
4.6667e+00	1.0492e+01	7.0000e+00
4.5258e+00	1.0491e+01	7.0000e+00
4.4000e+00	1.0490e+01	7.0000e+00
4.7930e+00	1.0491e+01	7.0000e+00
4.8071e+00	1.0491e+01	7.0000e+00
4.8071e+00	1.0491e+01	7.0000e+00
4.9333e+00	1.0491e+01	7.0000e+00
4.7930e+00	1.0491e+01	7.0000e+00
4.6667e+00	1.0492e+01	7.0000e+00
5.0579e+00	1.0489e+01	7.0000e+00
5.0758e+00	1.0489e+01	7.0000e+00
5.0758e+00	1.0489e+01	7.0000e+00
5.2000e+00	1.0487e+01	7.0000e+00
5.0579e+00	1.0489e+01	7.0000e+00
4.9333e+00	1.0491e+01	7.0000e+00
5.3207e+00	1.0484e+01	7.0000e+00
5.3469e+00	1.0483e+01	7.0000e+00
5.3469e+00	1.0483e+01	7.0000e+00
5.4667e+00	1.0480e+01	7.0000e+00
5.3207e+00	1.0484e+01	7.0000e+00
5.2000e+00	1.0487e+01	7.0000e+00
5.5814e+00	1.0477e+01	7.0000e+00
5.6206e+00	1.0474e+01	7.0000e+00
5.6206e+00	1.0474e+01	7.0000e+00
5.7333e+00	1.0471e+01	7.0000e+00
5.5814e+00	1.0477e+01	7.0000e+00
5.4667e+00	1.0480e+01	7.0000e+00
5.8399e+00	1.0467e+01	7.0000e+00
5.8971e+00	1.0462e+01	7.0000e+00
5.8971e+00	1.0462e+01	7.0000e+00
6.0000e+00	1.0458e+01	7.0000e+00
5.8399e+00	1.0467e+01	7.0000e+00
5.7333e+00	1.0471e+01	7.0000e+00
6.0962e+00	1.0454e+01	7.0000e+00
6.1764e+00	1.0446e+01	7.0000e+00
6.1764e+00	1.0446e+01	7.0000e+00
6.2667e+00	1.0442e+01	7.0000e+00
6.0962e+00	1.0454e+01	7.0000e+00
6.0000e+00	1.0458e+01	7.0000e+00
6.3504e+00	1.0438e+01	7.0000e+00
6.4582e+00	1.0427e+01	7.0000e+00
6.4582e+00	1.0427e+01	7.0000e+00
6.5333e+00	1.0423e+01	7.0000e+00
6.3504e+00	1.0438e+01	7.0000e+00
6.2667e+00	1.0442e+01	7.0000e+00
6.6027e+00	1.0420e+01	7.0000e+00
6.7418e+00	1.0406e+01	7.0000e+00
6.7418e+00	1.0406e+01	7.0000e+00
6.8000e+00	1.0403e+01	7.0000e+00
6.6027e+00	1.0420e+01	7.0000e+00
6.5333e+00	1.0423e+01	7.0000e+00
6.8538e+00	1.0401e+01	7.0000e+00
7.0256e+00	1.0385e+01	7.0000e+00
7.0256e+00	1.0385e+01	7.0000e+00
7.0667e+00	1.0383e+01	7.0000e+00
6.8538e+00	1.0401e+01	7.0000e+00
6.8000e+00	1.0403e+01	7.0000e+00
7.1050e+00	1.0381e+01	7.0000e+00
7.3073e+00	1.0366e+01	7.0000e+00
7.3073e+00	1.0366e+01	7.0000e+00
7.3333e+00	1.0365e+01	7.0000e+00
7.1050e+00	1.0381e+01	7.0000e+00
7.0667e+00	1.0383e+01	7.0000e+00
7.3581e+00	1.0364e+01	7.0000e+00
7.5843e+00	1.0353e+01	7.0000e+00
7.5843e+00	1.0353e+01	7.0000e+00
7.6000e+00	1.0353e+01	7.0000e+00
7.3581e+00	1.0364e+01	7.0000e+00
7.3333e+00	1.0365e+01	7.0000e+00
7.6153e+00	1.0352e+01	7.0000e+00
7.8545e+00	1.0349e+01	7.0000e+00
7.8545e+00	1.0349e+01	7.0000e+00
7.8667e+00	1.0348e+01	7.0000e+00
7.6153e+00	1.0352e+01	7.0000e+00
7.6000e+00	1.0353e+01	7.0000e+00
7.8789e+00	1.0349e+01	7.0000e+00
8.1174e+00	1.0353e+01	7.0000e+00
8.1174e+00	1.0353e+01	7.0000e+00
8.1333e+00	1.0353e+01	7.0000e+00
7.8789e+00	1.0349e+01	7.0000e+00
7.8667e+00	1.0348e+01	7.0000e+00
8.1498e+00	1.0354e+01	7.0000e+00
8.3741e+00	1.0366e+01	7.0000e+00
8.3741e+00	1.0366e+01	7.0000e+00
8.4000e+00	1.0366e+01	7.0000e+00
8.1498e+00	1.0354e+01	7.0000e+00
8.1333e+00	1.0353e+01	7.0000e+00
8.4273e+00	1.0367e+01	7.0000e+00
8.6269e+00	1.0383e+01	7.0000e+00
8.6269e+00	1.0383e+01	7.0000e+00
8.6667e+00	1.0385e+01	7.0000e+00
8.4273e+00	1.0367e+01	7.0000e+00
8.4000e+00	1.0366e+01	7.0000e+00
8.7093e+00	1.0387e+01	7.0000e+00
8.8780e+00	1.0403e+01	7.0000e+00
8.8780e+00	1.0403e+01	7.0000e+00
8.9333e+00	1.0405e+01	7.0000e+00
8.7093e+00	1.0387e+01	7.0000e+00
8.6667e+00	1.0385e+01	7.0000e+00
8.9932e+00	1.0408e+01	7.0000e+00
9.1292e+00	1.0422e+01	7.0000e+00
9.1292e+00	1.0422e+01	7.0000e+00
9.2000e+00	1.0425e+01	7.0000e+00
8.9932e+00	1.0408e+01	7.0000e+00
8.9333e+00	1.0405e+01	7.0000e+00
9.2767e+00	1.0429e+01	7.0000e+00
9.3817e+00	1.0440e+01	7.0000e+00
9.3817e+00	1.0440e+01	7.0000e+00
9.4667e+00	1.0444e+01	7.0000e+00
