     X	             Y	             Z
2.3384e+01	2.0084e+01	2.5000e+01
2.3371e+01	2.0100e+01	2.5000e+01
2.3481e+01	2.0031e+01	2.5000e+01
2.3550e+01	2.0000e+01	2.5000e+01
2.3481e+01	2.0031e+01	2.5000e+01
2.3461e+01	2.0039e+01	2.5000e+01
2.3461e+01	2.0039e+01	2.5000e+01
2.3400e+01	2.0065e+01	2.5000e+01
2.3623e+01	2.0023e+01	2.5000e+01
2.3626e+01	2.0024e+01	2.5000e+01
2.3626e+01	2.0024e+01	2.5000e+01
2.3700e+01	2.0048e+01	2.5000e+01
2.3623e+01	2.0023e+01	2.5000e+01
2.3550e+01	2.0000e+01	2.5000e+01
2.3725e+01	2.0075e+01	2.5000e+01
2.3750e+01	2.0100e+01	2.5000e+01
2.3725e+01	2.0075e+01	2.5000e+01
2.3700e+01	2.0048e+01	2.5000e+01
2.9677e+01	2.0077e+01	2.5000e+01
2.9700e+01	2.0053e+01	2.5000e+01
2.9677e+01	2.0077e+01	2.5000e+01
2.9657e+01	2.0100e+01	2.5000e+01
2.9776e+01	2.0026e+01	2.5000e+01
2.9850e+01	2.0000e+01	2.5000e+01
2.9776e+01	2.0026e+01	2.5000e+01
2.9773e+01	2.0027e+01	2.5000e+01
2.9773e+01	2.0027e+01	2.5000e+01
2.9700e+01	2.0053e+01	2.5000e+01
2.9933e+01	2.0033e+01	2.5000e+01
3.0000e+01	2.0060e+01	2.5000e+01
2.9933e+01	2.0033e+01	2.5000e+01
2.9921e+01	2.0029e+01	2.5000e+01
2.9921e+01	2.0029e+01	2.5000e+01
2.9850e+01	2.0000e+01	2.5000e+01
4.4430e+00	2.0193e+01	2.5000e+01
4.5000e+00	2.0112e+01	2.5000e+01
4.4430e+00	2.0193e+01	2.5000e+01
4.4028e+00	2.0250e+01	2.5000e+01
4.5073e+00	2.0107e+01	2.5000e+01
4.5181e+00	2.0100e+01	2.5000e+01
4.5073e+00	2.0107e+01	2.5000e+01
4.5000e+00	2.0112e+01	2.5000e+01
4.9276e+00	2.0122e+01	2.5000e+01
4.8999e+00	2.0100e+01	2.5000e+01
4.9276e+00	2.0122e+01	2.5000e+01
4.9500e+00	2.0140e+01	2.5000e+01
4.9932e+00	2.0207e+01	2.5000e+01
5.0213e+00	2.0250e+01	2.5000e+01
4.9932e+00	2.0207e+01	2.5000e+01
4.9500e+00	2.0140e+01	2.5000e+01
1.0786e+01	2.0114e+01	2.5000e+01
1.0796e+01	2.0100e+01	2.5000e+01
1.0786e+01	2.0114e+01	2.5000e+01
1.0734e+01	2.0184e+01	2.5000e+01
1.0734e+01	2.0184e+01	2.5000e+01
1.0684e+01	2.0250e+01	2.5000e+01
1.1218e+01	2.0132e+01	2.5000e+01
1.1182e+01	2.0100e+01	2.5000e+01
1.1218e+01	2.0132e+01	2.5000e+01
1.1250e+01	2.0161e+01	2.5000e+01
1.1284e+01	2.0216e+01	2.5000e+01
1.1305e+01	2.0250e+01	2.5000e+01
1.1284e+01	2.0216e+01	2.5000e+01
1.1250e+01	2.0161e+01	2.5000e+01
1.7024e+01	2.0174e+01	2.5000e+01
1.7084e+01	2.0100e+01	2.5000e+01
1.7020e+01	2.0180e+01	2.5000e+01
1.6964e+01	2.0250e+01	2.5000e+01
1.7020e+01	2.0180e+01	2.5000e+01
1.7024e+01	2.0174e+01	2.5000e+01
1.7508e+01	2.0142e+01	2.5000e+01
1.7465e+01	2.0100e+01	2.5000e+01
1.7508e+01	2.0142e+01	2.5000e+01
1.7550e+01	2.0183e+01	2.5000e+01
1.7575e+01	2.0225e+01	2.5000e+01
1.7590e+01	2.0250e+01	2.5000e+01
1.7575e+01	2.0225e+01	2.5000e+01
1.7550e+01	2.0183e+01	2.5000e+01
2.3247e+01	2.0247e+01	2.5000e+01
2.3250e+01	2.0241e+01	2.5000e+01
2.3247e+01	2.0247e+01	2.5000e+01
2.3245e+01	2.0250e+01	2.5000e+01
2.3315e+01	2.0165e+01	2.5000e+01
2.3371e+01	2.0100e+01	2.5000e+01
2.3315e+01	2.0165e+01	2.5000e+01
2.3250e+01	2.0241e+01	2.5000e+01
2.3798e+01	2.0152e+01	2.5000e+01
2.3750e+01	2.0100e+01	2.5000e+01
2.3798e+01	2.0152e+01	2.5000e+01
2.3850e+01	2.0206e+01	2.5000e+01
2.3866e+01	2.0234e+01	2.5000e+01
2.3875e+01	2.0250e+01	2.5000e+01
2.3866e+01	2.0234e+01	2.5000e+01
2.3850e+01	2.0206e+01	2.5000e+01
2.9538e+01	2.0238e+01	2.5000e+01
2.9550e+01	2.0216e+01	2.5000e+01
2.9538e+01	2.0238e+01	2.5000e+01
2.9531e+01	2.0250e+01	2.5000e+01
2.9606e+01	2.0156e+01	2.5000e+01
2.9657e+01	2.0100e+01	2.5000e+01
2.9606e+01	2.0156e+01	2.5000e+01
2.9550e+01	2.0216e+01	2.5000e+01
4.3258e+00	2.0376e+01	2.5000e+01
4.3500e+00	2.0325e+01	2.5000e+01
4.3258e+00	2.0376e+01	2.5000e+01
4.3144e+00	2.0400e+01	2.5000e+01
4.3809e+00	2.0281e+01	2.5000e+01
4.4028e+00	2.0250e+01	2.5000e+01
4.3809e+00	2.0281e+01	2.5000e+01
4.3500e+00	2.0325e+01	2.5000e+01
5.0523e+00	2.0298e+01	2.5000e+01
5.0213e+00	2.0250e+01	2.5000e+01
5.0523e+00	2.0298e+01	2.5000e+01
5.1000e+00	2.0371e+01	2.5000e+01
5.1090e+00	2.0391e+01	2.5000e+01
5.1130e+00	2.0400e+01	2.5000e+01
5.1090e+00	2.0391e+01	2.5000e+01
5.1000e+00	2.0371e+01	2.5000e+01
1.0616e+01	2.0366e+01	2.5000e+01
1.0650e+01	2.0296e+01	2.5000e+01
1.0616e+01	2.0366e+01	2.5000e+01
1.0599e+01	2.0400e+01	2.5000e+01
1.0670e+01	2.0270e+01	2.5000e+01
1.0684e+01	2.0250e+01	2.5000e+01
1.0670e+01	2.0270e+01	2.5000e+01
1.0650e+01	2.0296e+01	2.5000e+01
1.1341e+01	2.0309e+01	2.5000e+01
1.1305e+01	2.0250e+01	2.5000e+01
1.1341e+01	2.0309e+01	2.5000e+01
1.1395e+01	2.0395e+01	2.5000e+01
1.1395e+01	2.0395e+01	2.5000e+01
1.1398e+01	2.0400e+01	2.5000e+01
1.6905e+01	2.0355e+01	2.5000e+01
1.6950e+01	2.0268e+01	2.5000e+01
1.6905e+01	2.0355e+01	2.5000e+01
1.6883e+01	2.0400e+01	2.5000e+01
1.6958e+01	2.0258e+01	2.5000e+01
1.6964e+01	2.0250e+01	2.5000e+01
1.6958e+01	2.0258e+01	2.5000e+01
1.6950e+01	2.0268e+01	2.5000e+01
1.7631e+01	2.0319e+01	2.5000e+01
1.7590e+01	2.0250e+01	2.5000e+01
1.7631e+01	2.0319e+01	2.5000e+01
1.7647e+01	2.0347e+01	2.5000e+01
1.7647e+01	2.0347e+01	2.5000e+01
1.7678e+01	2.0400e+01	2.5000e+01
2.3240e+01	2.0260e+01	2.5000e+01
2.3245e+01	2.0250e+01	2.5000e+01
2.3240e+01	2.0260e+01	2.5000e+01
2.3195e+01	2.0345e+01	2.5000e+01
2.3195e+01	2.0345e+01	2.5000e+01
2.3166e+01	2.0400e+01	2.5000e+01
2.3907e+01	2.0307e+01	2.5000e+01
2.3875e+01	2.0250e+01	2.5000e+01
2.3920e+01	2.0330e+01	2.5000e+01
2.3959e+01	2.0400e+01	2.5000e+01
2.3920e+01	2.0330e+01	2.5000e+01
2.3907e+01	2.0307e+01	2.5000e+01
2.9508e+01	2.0292e+01	2.5000e+01
2.9531e+01	2.0250e+01	2.5000e+01
2.9508e+01	2.0292e+01	2.5000e+01
2.9485e+01	2.0335e+01	2.5000e+01
2.9485e+01	2.0335e+01	2.5000e+01
2.9448e+01	2.0400e+01	2.5000e+01
4.2826e+00	2.0467e+01	2.5000e+01
4.3144e+00	2.0400e+01	2.5000e+01
4.2826e+00	2.0467e+01	2.5000e+01
4.2777e+00	2.0478e+01	2.5000e+01
4.2777e+00	2.0478e+01	2.5000e+01
4.2435e+00	2.0550e+01	2.5000e+01
5.1236e+00	2.0424e+01	2.5000e+01
5.1130e+00	2.0400e+01	2.5000e+01
5.1555e+00	2.0495e+01	2.5000e+01
5.1803e+00	2.0550e+01	2.5000e+01
5.1555e+00	2.0495e+01	2.5000e+01
5.1236e+00	2.0424e+01	2.5000e+01
1.0566e+01	2.0466e+01	2.5000e+01
1.0599e+01	2.0400e+01	2.5000e+01
1.0550e+01	2.0500e+01	2.5000e+01
1.0525e+01	2.0550e+01	2.5000e+01
1.0550e+01	2.0500e+01	2.5000e+01
1.0566e+01	2.0466e+01	2.5000e+01
1.1399e+01	2.0401e+01	2.5000e+01
1.1398e+01	2.0400e+01	2.5000e+01
1.1399e+01	2.0401e+01	2.5000e+01
1.1400e+01	2.0403e+01	2.5000e+01
1.1444e+01	2.0506e+01	2.5000e+01
1.1464e+01	2.0550e+01	2.5000e+01
1.1444e+01	2.0506e+01	2.5000e+01
1.1400e+01	2.0403e+01	2.5000e+01
1.6855e+01	2.0455e+01	2.5000e+01
1.6883e+01	2.0400e+01	2.5000e+01
1.6813e+01	2.0537e+01	2.5000e+01
1.6806e+01	2.0550e+01	2.5000e+01
1.6813e+01	2.0537e+01	2.5000e+01
1.6855e+01	2.0455e+01	2.5000e+01
1.7686e+01	2.0414e+01	2.5000e+01
1.7678e+01	2.0400e+01	2.5000e+01
1.7686e+01	2.0414e+01	2.5000e+01
1.7700e+01	2.0437e+01	2.5000e+01
1.7733e+01	2.0517e+01	2.5000e+01
1.7747e+01	2.0550e+01	2.5000e+01
1.7733e+01	2.0517e+01	2.5000e+01
1.7700e+01	2.0437e+01	2.5000e+01
2.3093e+01	2.0543e+01	2.5000e+01
2.3100e+01	2.0524e+01	2.5000e+01
2.3093e+01	2.0543e+01	2.5000e+01
2.3090e+01	2.0550e+01	2.5000e+01
2.3143e+01	2.0443e+01	2.5000e+01
2.3166e+01	2.0400e+01	2.5000e+01
2.3143e+01	2.0443e+01	2.5000e+01
2.3100e+01	2.0524e+01	2.5000e+01
2.3974e+01	2.0426e+01	2.5000e+01
2.3959e+01	2.0400e+01	2.5000e+01
2.3974e+01	2.0426e+01	2.5000e+01
2.4000e+01	2.0472e+01	2.5000e+01
2.4023e+01	2.0527e+01	2.5000e+01
2.4032e+01	2.0550e+01	2.5000e+01
2.4023e+01	2.0527e+01	2.5000e+01
2.4000e+01	2.0472e+01	2.5000e+01
2.9382e+01	2.0532e+01	2.5000e+01
2.9400e+01	2.0487e+01	2.5000e+01
2.9382e+01	2.0532e+01	2.5000e+01
2.9375e+01	2.0550e+01	2.5000e+01
2.9431e+01	2.0431e+01	2.5000e+01
2.9448e+01	2.0400e+01	2.5000e+01
2.9431e+01	2.0431e+01	2.5000e+01
2.9400e+01	2.0487e+01	2.5000e+01
4.1846e+00	2.0685e+01	2.5000e+01
4.2000e+00	2.0642e+01	2.5000e+01
4.1846e+00	2.0685e+01	2.5000e+01
4.1791e+00	2.0700e+01	2.5000e+01
4.2296e+00	2.0580e+01	2.5000e+01
4.2435e+00	2.0550e+01	2.5000e+01
4.2296e+00	2.0580e+01	2.5000e+01
4.2000e+00	2.0642e+01	2.5000e+01
5.2019e+00	2.0598e+01	2.5000e+01
5.1803e+00	2.0550e+01	2.5000e+01
5.2019e+00	2.0598e+01	2.5000e+01
5.2457e+00	2.0696e+01	2.5000e+01
5.2457e+00	2.0696e+01	2.5000e+01
5.2476e+00	2.0700e+01	2.5000e+01
1.0473e+01	2.0673e+01	2.5000e+01
1.0500e+01	2.0602e+01	2.5000e+01
1.0473e+01	2.0673e+01	2.5000e+01
1.0463e+01	2.0700e+01	2.5000e+01
1.0517e+01	2.0567e+01	2.5000e+01
1.0525e+01	2.0550e+01	2.5000e+01
1.0517e+01	2.0567e+01	2.5000e+01
1.0500e+01	2.0602e+01	2.5000e+01
1.1490e+01	2.0610e+01	2.5000e+01
1.1464e+01	2.0550e+01	2.5000e+01
1.1490e+01	2.0610e+01	2.5000e+01
1.1512e+01	2.0662e+01	2.5000e+01
1.1512e+01	2.0662e+01	2.5000e+01
1.1529e+01	2.0700e+01	2.5000e+01
1.6762e+01	2.0662e+01	2.5000e+01
1.6800e+01	2.0562e+01	2.5000e+01
1.6762e+01	2.0662e+01	2.5000e+01
1.6748e+01	2.0700e+01	2.5000e+01
1.6804e+01	2.0554e+01	2.5000e+01
1.6806e+01	2.0550e+01	2.5000e+01
1.6804e+01	2.0554e+01	2.5000e+01
1.6800e+01	2.0562e+01	2.5000e+01
1.7778e+01	2.0622e+01	2.5000e+01
1.7747e+01	2.0550e+01	2.5000e+01
1.7778e+01	2.0622e+01	2.5000e+01
1.7782e+01	2.0632e+01	2.5000e+01
1.7782e+01	2.0632e+01	2.5000e+01
1.7811e+01	2.0700e+01	2.5000e+01
2.3083e+01	2.0567e+01	2.5000e+01
2.3090e+01	2.0550e+01	2.5000e+01
2.3083e+01	2.0567e+01	2.5000e+01
2.3051e+01	2.0651e+01	2.5000e+01
2.3051e+01	2.0651e+01	2.5000e+01
2.3031e+01	2.0700e+01	2.5000e+01
2.4054e+01	2.0604e+01	2.5000e+01
2.4032e+01	2.0550e+01	2.5000e+01
2.4066e+01	2.0634e+01	2.5000e+01
2.4093e+01	2.0700e+01	2.5000e+01
2.4066e+01	2.0634e+01	2.5000e+01
2.4054e+01	2.0604e+01	2.5000e+01
2.9358e+01	2.0592e+01	2.5000e+01
2.9375e+01	2.0550e+01	2.5000e+01
2.9358e+01	2.0592e+01	2.5000e+01
2.9339e+01	2.0639e+01	2.5000e+01
2.9339e+01	2.0639e+01	2.5000e+01
2.9314e+01	2.0700e+01	2.5000e+01
4.1673e+00	2.0733e+01	2.5000e+01
4.1791e+00	2.0700e+01	2.5000e+01
4.1673e+00	2.0733e+01	2.5000e+01
4.1448e+00	2.0795e+01	2.5000e+01
4.1448e+00	2.0795e+01	2.5000e+01
4.1249e+00	2.0850e+01	2.5000e+01
5.2484e+00	2.0702e+01	2.5000e+01
5.2476e+00	2.0700e+01	2.5000e+01
5.2484e+00	2.0702e+01	2.5000e+01
5.2500e+00	2.0705e+01	2.5000e+01
5.2874e+00	2.0813e+01	2.5000e+01
5.3004e+00	2.0850e+01	2.5000e+01
5.2874e+00	2.0813e+01	2.5000e+01
5.2500e+00	2.0705e+01	2.5000e+01
1.0442e+01	2.0758e+01	2.5000e+01
1.0463e+01	2.0700e+01	2.5000e+01
1.0442e+01	2.0758e+01	2.5000e+01
1.0433e+01	2.0783e+01	2.5000e+01
1.0433e+01	2.0783e+01	2.5000e+01
1.0408e+01	2.0850e+01	2.5000e+01
1.1535e+01	2.0715e+01	2.5000e+01
1.1529e+01	2.0700e+01	2.5000e+01
1.1535e+01	2.0715e+01	2.5000e+01
1.1550e+01	2.0749e+01	2.5000e+01
1.1576e+01	2.0824e+01	2.5000e+01
1.1584e+01	2.0850e+01	2.5000e+01
1.1576e+01	2.0824e+01	2.5000e+01
1.1550e+01	2.0749e+01	2.5000e+01
1.6721e+01	2.0771e+01	2.5000e+01
1.6748e+01	2.0700e+01	2.5000e+01
1.6715e+01	2.0785e+01	2.5000e+01
1.6690e+01	2.0850e+01	2.5000e+01
1.6715e+01	2.0785e+01	2.5000e+01
1.6721e+01	2.0771e+01	2.5000e+01
1.7822e+01	2.0728e+01	2.5000e+01
1.7811e+01	2.0700e+01	2.5000e+01
1.7822e+01	2.0728e+01	2.5000e+01
1.7850e+01	2.0794e+01	2.5000e+01
1.7864e+01	2.0836e+01	2.5000e+01
1.7869e+01	2.0850e+01	2.5000e+01
1.7864e+01	2.0836e+01	2.5000e+01
1.7850e+01	2.0794e+01	2.5000e+01
2.3008e+01	2.0758e+01	2.5000e+01
2.3031e+01	2.0700e+01	2.5000e+01
2.2987e+01	2.0813e+01	2.5000e+01
2.2972e+01	2.0850e+01	2.5000e+01
2.2987e+01	2.0813e+01	2.5000e+01
2.3008e+01	2.0758e+01	2.5000e+01
2.4109e+01	2.0741e+01	2.5000e+01
2.4093e+01	2.0700e+01	2.5000e+01
2.4109e+01	2.0741e+01	2.5000e+01
2.4150e+01	2.0840e+01	2.5000e+01
2.4152e+01	2.0848e+01	2.5000e+01
2.4153e+01	2.0850e+01	2.5000e+01
2.4152e+01	2.0848e+01	2.5000e+01
2.4150e+01	2.0840e+01	2.5000e+01
2.9296e+01	2.0746e+01	2.5000e+01
2.9314e+01	2.0700e+01	2.5000e+01
2.9256e+01	2.0844e+01	2.5000e+01
2.9254e+01	2.0850e+01	2.5000e+01
2.9256e+01	2.0844e+01	2.5000e+01
2.9296e+01	2.0746e+01	2.5000e+01
4.1050e+00	2.0905e+01	2.5000e+01
4.1249e+00	2.0850e+01	2.5000e+01
4.0824e+00	2.0968e+01	2.5000e+01
4.0707e+00	2.1000e+01	2.5000e+01
4.0824e+00	2.0968e+01	2.5000e+01
4.1050e+00	2.0905e+01	2.5000e+01
5.3261e+00	2.0924e+01	2.5000e+01
5.3004e+00	2.0850e+01	2.5000e+01
5.3261e+00	2.0924e+01	2.5000e+01
5.3273e+00	2.0927e+01	2.5000e+01
5.3273e+00	2.0927e+01	2.5000e+01
5.3526e+00	2.1000e+01	2.5000e+01
1.0392e+01	2.0892e+01	2.5000e+01
1.0408e+01	2.0850e+01	2.5000e+01
1.0354e+01	2.0996e+01	2.5000e+01
1.0352e+01	2.1000e+01	2.5000e+01
1.0354e+01	2.0996e+01	2.5000e+01
1.0392e+01	2.0892e+01	2.5000e+01
1.1602e+01	2.0902e+01	2.5000e+01
1.1584e+01	2.0850e+01	2.5000e+01
1.1614e+01	2.0936e+01	2.5000e+01
1.1635e+01	2.1000e+01	2.5000e+01
1.1614e+01	2.0936e+01	2.5000e+01
1.1602e+01	2.0902e+01	2.5000e+01
1.6640e+01	2.0990e+01	2.5000e+01
1.6650e+01	2.0956e+01	2.5000e+01
1.6640e+01	2.0990e+01	2.5000e+01
1.6636e+01	2.1000e+01	2.5000e+01
1.6679e+01	2.0879e+01	2.5000e+01
1.6690e+01	2.0850e+01	2.5000e+01
1.6679e+01	2.0879e+01	2.5000e+01
1.6650e+01	2.0956e+01	2.5000e+01
1.7878e+01	2.0878e+01	2.5000e+01
1.7869e+01	2.0850e+01	2.5000e+01
1.7901e+01	2.0949e+01	2.5000e+01
1.7919e+01	2.1000e+01	2.5000e+01
1.7901e+01	2.0949e+01	2.5000e+01
1.7878e+01	2.0878e+01	2.5000e+01
2.2928e+01	2.0978e+01	2.5000e+01
2.2950e+01	2.0907e+01	2.5000e+01
2.2928e+01	2.0978e+01	2.5000e+01
2.2921e+01	2.1000e+01	2.5000e+01
2.2966e+01	2.0866e+01	2.5000e+01
2.2972e+01	2.0850e+01	2.5000e+01
2.2966e+01	2.0866e+01	2.5000e+01
2.2950e+01	2.0907e+01	2.5000e+01
2.4155e+01	2.0855e+01	2.5000e+01
2.4153e+01	2.0850e+01	2.5000e+01
2.4189e+01	2.0961e+01	2.5000e+01
2.4202e+01	2.1000e+01	2.5000e+01
2.4189e+01	2.0961e+01	2.5000e+01
2.4155e+01	2.0855e+01	2.5000e+01
2.9216e+01	2.0966e+01	2.5000e+01
2.9250e+01	2.0860e+01	2.5000e+01
2.9216e+01	2.0966e+01	2.5000e+01
2.9205e+01	2.1000e+01	2.5000e+01
2.9253e+01	2.0853e+01	2.5000e+01
2.9254e+01	2.0850e+01	2.5000e+01
2.9253e+01	2.0853e+01	2.5000e+01
2.9250e+01	2.0860e+01	2.5000e+01
4.0287e+00	2.1129e+01	2.5000e+01
4.0500e+00	2.1057e+01	2.5000e+01
4.0287e+00	2.1129e+01	2.5000e+01
4.0224e+00	2.1150e+01	2.5000e+01
4.0652e+00	2.1015e+01	2.5000e+01
4.0707e+00	2.1000e+01	2.5000e+01
4.0652e+00	2.1015e+01	2.5000e+01
4.0500e+00	2.1057e+01	2.5000e+01
5.3648e+00	2.1035e+01	2.5000e+01
5.3526e+00	2.1000e+01	2.5000e+01
5.3648e+00	2.1035e+01	2.5000e+01
5.4000e+00	2.1136e+01	2.5000e+01
5.4031e+00	2.1147e+01	2.5000e+01
5.4040e+00	2.1150e+01	2.5000e+01
5.4031e+00	2.1147e+01	2.5000e+01
5.4000e+00	2.1136e+01	2.5000e+01
1.0317e+01	2.1117e+01	2.5000e+01
1.0350e+01	2.1006e+01	2.5000e+01
1.0317e+01	2.1117e+01	2.5000e+01
1.0306e+01	2.1150e+01	2.5000e+01
1.0352e+01	2.1002e+01	2.5000e+01
1.0352e+01	2.1000e+01	2.5000e+01
1.0352e+01	2.1002e+01	2.5000e+01
1.0350e+01	2.1006e+01	2.5000e+01
1.1652e+01	2.1048e+01	2.5000e+01
1.1635e+01	2.1000e+01	2.5000e+01
1.1652e+01	2.1048e+01	2.5000e+01
1.1679e+01	2.1129e+01	2.5000e+01
1.1679e+01	2.1129e+01	2.5000e+01
1.1686e+01	2.1150e+01	2.5000e+01
1.6630e+01	2.1020e+01	2.5000e+01
1.6636e+01	2.1000e+01	2.5000e+01
1.6630e+01	2.1020e+01	2.5000e+01
1.6604e+01	2.1104e+01	2.5000e+01
1.6604e+01	2.1104e+01	2.5000e+01
1.6590e+01	2.1150e+01	2.5000e+01
1.7939e+01	2.1061e+01	2.5000e+01
1.7919e+01	2.1000e+01	2.5000e+01
1.7939e+01	2.1061e+01	2.5000e+01
1.7953e+01	2.1103e+01	2.5000e+01
1.7953e+01	2.1103e+01	2.5000e+01
1.7968e+01	2.1150e+01	2.5000e+01
2.2907e+01	2.1043e+01	2.5000e+01
2.2921e+01	2.1000e+01	2.5000e+01
2.2907e+01	2.1043e+01	2.5000e+01
2.2892e+01	2.1092e+01	2.5000e+01
2.2892e+01	2.1092e+01	2.5000e+01
2.2873e+01	2.1150e+01	2.5000e+01
2.4226e+01	2.1074e+01	2.5000e+01
2.4202e+01	2.1000e+01	2.5000e+01
2.4226e+01	2.1074e+01	2.5000e+01
2.4227e+01	2.1077e+01	2.5000e+01
2.4227e+01	2.1077e+01	2.5000e+01
2.4251e+01	2.1150e+01	2.5000e+01
2.9183e+01	2.1067e+01	2.5000e+01
2.9205e+01	2.1000e+01	2.5000e+01
2.9183e+01	2.1067e+01	2.5000e+01
2.9179e+01	2.1079e+01	2.5000e+01
2.9179e+01	2.1079e+01	2.5000e+01
2.9156e+01	2.1150e+01	2.5000e+01
4.0107e+00	2.1189e+01	2.5000e+01
4.0224e+00	2.1150e+01	2.5000e+01
4.0107e+00	2.1189e+01	2.5000e+01
3.9943e+00	2.1244e+01	2.5000e+01
3.9943e+00	2.1244e+01	2.5000e+01
3.9778e+00	2.1300e+01	2.5000e+01
5.4056e+00	2.1156e+01	2.5000e+01
5.4040e+00	2.1150e+01	2.5000e+01
5.4368e+00	2.1263e+01	2.5000e+01
5.4475e+00	2.1300e+01	2.5000e+01
5.4368e+00	2.1263e+01	2.5000e+01
5.4056e+00	2.1156e+01	2.5000e+01
1.0287e+01	2.1213e+01	2.5000e+01
1.0306e+01	2.1150e+01	2.5000e+01
1.0287e+01	2.1213e+01	2.5000e+01
1.0282e+01	2.1232e+01	2.5000e+01
1.0282e+01	2.1232e+01	2.5000e+01
1.0261e+01	2.1300e+01	2.5000e+01
1.1690e+01	2.1160e+01	2.5000e+01
1.1686e+01	2.1150e+01	2.5000e+01
1.1690e+01	2.1160e+01	2.5000e+01
1.1700e+01	2.1190e+01	2.5000e+01
1.1724e+01	2.1276e+01	2.5000e+01
1.1731e+01	2.1300e+01	2.5000e+01
1.1724e+01	2.1276e+01	2.5000e+01
1.1700e+01	2.1190e+01	2.5000e+01
1.6569e+01	2.1219e+01	2.5000e+01
1.6590e+01	2.1150e+01	2.5000e+01
1.6563e+01	2.1237e+01	2.5000e+01
1.6544e+01	2.1300e+01	2.5000e+01
1.6563e+01	2.1237e+01	2.5000e+01
1.6569e+01	2.1219e+01	2.5000e+01
1.7976e+01	2.1174e+01	2.5000e+01
1.7968e+01	2.1150e+01	2.5000e+01
1.7976e+01	2.1174e+01	2.5000e+01
1.8000e+01	2.1245e+01	2.5000e+01
1.8012e+01	2.1288e+01	2.5000e+01
1.8015e+01	2.1300e+01	2.5000e+01
1.8012e+01	2.1288e+01	2.5000e+01
1.8000e+01	2.1245e+01	2.5000e+01
2.2856e+01	2.1206e+01	2.5000e+01
2.2873e+01	2.1150e+01	2.5000e+01
2.2838e+01	2.1262e+01	2.5000e+01
2.2826e+01	2.1300e+01	2.5000e+01
2.2838e+01	2.1262e+01	2.5000e+01
2.2856e+01	2.1206e+01	2.5000e+01
2.4263e+01	2.1187e+01	2.5000e+01
2.4251e+01	2.1150e+01	2.5000e+01
2.4263e+01	2.1187e+01	2.5000e+01
2.4299e+01	2.1299e+01	2.5000e+01
2.4299e+01	2.1299e+01	2.5000e+01
2.4300e+01	2.1300e+01	2.5000e+01
2.9143e+01	2.1193e+01	2.5000e+01
2.9156e+01	2.1150e+01	2.5000e+01
2.9112e+01	2.1288e+01	2.5000e+01
2.9108e+01	2.1300e+01	2.5000e+01
