0, 0, 7, 3628.82
0, 1, 7, 1389.55
0, 2, 7, 2494.63
0, 3, 7, 4546.01
0, 4, 7, 8221.51
0, 5, 7, 11818.9
0, 6, 7, 15249.5
1, 0, 7, 2785.86
1, 1, 7, 4328.33
1, 2, 7, 8592.8
1, 3, 7, 16677
1, 4, 7, 30882.2
1, 5, 7, 44864.7
1, 6, 7, 58475.2
2, 0, 7, 638.777
2, 1, 7, 683.028
2, 2, 7, 1237.93
2, 3, 7, 2189.31
2, 4, 7, 4256.69
2, 5, 7, 6148.06
2, 6, 7, 8039.93
3, 0, 7, 474.544
3, 1, 7, 486.877
3, 2, 7, 534.389
3, 3, 7, 801.145
3, 4, 7, 1406.11
3, 5, 7, 1971.16
3, 6, 7, 2526.78
