0, 0.006445
1, 0.000138
2, 8.5e-05
3, 8.1e-05
4, 8.3e-05
5, 8e-05
6, 9.5e-05
7, 8.5e-05
8, 0.000102
9, 0.000131
10, 8.1e-05
11, 7.9e-05
12, 7.8e-05
13, 8e-05
14, 7.9e-05
15, 8.2e-05
16, 9e-05
17, 9.4e-05
18, 8.6e-05
19, 8e-05
20, 8.8e-05
21, 8.9e-05
22, 8.3e-05
23, 8.4e-05
24, 8.3e-05
