0, 0, 1200.56
0, 1, 465.087
0, 2, 470.498
0, 3, 485.254
0, 4, 528.641
0, 5, 531.329
0, 6, 569.593
0, 7, 651.001
0, 8, 1012.07
0, 9, 1042.75
0, 10, 1049.33
0, 11, 1207.09
0, 12, 1219.46
0, 13, 1172.44
0, 14, 1287.2
0, 15, 1325.9
0, 16, 1193.53
0, 17, 1277.99
0, 18, 1403.58
0, 19, 1415.55
0, 20, 1524.87
0, 21, 1448.4
0, 22, 1537.64
0, 23, 1529.7
0, 24, 1461.31
0, 25, 1589.77
0, 26, 1490.91
0, 27, 1342.32
0, 28, 1360.07
0, 29, 1416.55
0, 30, 1755.42
0, 31, 2199.8
0, 32, 2650.94
0, 33, 2959.67
0, 34, 3220.75
0, 35, 3569.96
0, 36, 3561.62
0, 37, 5216.55
0, 38, 6671.94
0, 39, 8127.17
0, 40, 9480.2
0, 41, 11043.4
0, 42, 12646.4
0, 43, 16172.5
0, 44, 19000.2
0, 45, 21839
0, 46, 24332
0, 47, 26606.3
0, 48, 29571.2
0, 49, 33025.4
0, 50, 35873.6
0, 51, 38252.8
0, 52, 39033.2
0, 53, 41625.3
0, 54, 42622.5
0, 55, 48103.6
0, 56, 51676.8
0, 57, 53537.6
0, 58, 55587.8
1, 0, 227.379
1, 1, 229.893
1, 2, 225.525
1, 3, 223.238
1, 4, 219.712
1, 5, 234.784
1, 6, 232.794
1, 7, 239.448
1, 8, 344.948
1, 9, 445.973
1, 10, 460.781
1, 11, 521.759
1, 12, 538.419
1, 13, 577.409
1, 14, 442.612
1, 15, 546.788
1, 16, 592.888
1, 17, 556.353
1, 18, 587.071
1, 19, 527.095
1, 20, 364.765
1, 21, 560.406
1, 22, 616.832
1, 23, 608.307
1, 24, 627.864
1, 25, 629.316
1, 26, 616.171
1, 27, 407.337
1, 28, 515.087
1, 29, 644.144
1, 30, 716.444
1, 31, 817.275
1, 32, 910.32
1, 33, 971.74
1, 34, 978.877
1, 35, 970.959
1, 36, 986.807
1, 37, 1370.01
1, 38, 1735.45
1, 39, 2086.11
1, 40, 2508.6
1, 41, 2777.05
1, 42, 3231.4
1, 43, 3802.18
1, 44, 4503.02
1, 45, 5376.18
1, 46, 6282.64
1, 47, 6787.37
1, 48, 7436.53
1, 49, 8077.32
1, 50, 9102.49
1, 51, 9541.37
1, 52, 10236
1, 53, 10851.2
1, 54, 11726.5
1, 55, 12165.9
1, 56, 13435.9
1, 57, 13769.6
1, 58, 14300.8
2, 0, 435.558
2, 1, 446.33
2, 2, 454.327
2, 3, 533.525
2, 4, 490.355
2, 5, 502.104
2, 6, 499.259
2, 7, 501.194
2, 8, 516.969
2, 9, 505.953
2, 10, 424.351
2, 11, 532.306
2, 12, 457.901
2, 13, 449.274
2, 14, 449.469
2, 15, 446.367
2, 16, 448.615
2, 17, 451.34
2, 18, 445.845
2, 19, 458.767
2, 20, 445.22
2, 21, 446.441
2, 22, 456.606
2, 23, 475.718
2, 24, 493.255
2, 25, 434.247
2, 26, 452.589
2, 27, 447.756
2, 28, 444.206
2, 29, 436.504
2, 30, 430.805
2, 31, 405.9
2, 32, 426.726
2, 33, 507.022
2, 34, 527.46
2, 35, 605.96
2, 36, 639.223
2, 37, 819.92
2, 38, 962.364
2, 39, 1167.84
2, 40, 1375.52
2, 41, 1568.58
2, 42, 1764.78
2, 43, 2147.78
2, 44, 2569.43
2, 45, 2981.42
2, 46, 3399.83
2, 47, 3779.26
2, 48, 4168.63
2, 49, 4550.53
2, 50, 4886.43
2, 51, 5324.73
2, 52, 5644.38
2, 53, 5889.84
2, 54, 6180.8
2, 55, 6428.82
2, 56, 7090.19
2, 57, 7111.28
2, 58, 7450.45
3, 0, 327.965
3, 1, 241.088
3, 2, 342.124
3, 3, 364.834
3, 4, 355.227
3, 5, 351.934
3, 6, 351.443
3, 7, 365.482
3, 8, 405.054
3, 9, 332.413
3, 10, 318.033
3, 11, 317.617
3, 12, 321.68
3, 13, 336.01
3, 14, 323.301
3, 15, 314.29
3, 16, 315.993
3, 17, 319.677
3, 18, 318.857
3, 19, 309.779
3, 20, 317.521
3, 21, 311.956
3, 22, 312.649
3, 23, 324.726
3, 24, 309.508
3, 25, 312.957
3, 26, 319.359
3, 27, 310.241
3, 28, 313.205
3, 29, 316.071
3, 30, 314.13
3, 31, 310.729
3, 32, 310.544
3, 33, 307.836
3, 34, 310.187
3, 35, 316.768
3, 36, 329.486
3, 37, 329.64
3, 38, 415.026
3, 39, 461.549
3, 40, 496.053
3, 41, 535.15
3, 42, 582.425
3, 43, 701.417
3, 44, 765.934
3, 45, 870.968
3, 46, 1061.87
3, 47, 1194.89
3, 48, 1182.01
3, 49, 1432.9
3, 50, 1537.88
3, 51, 1641.49
3, 52, 1704.89
3, 53, 1813.01
3, 54, 1979.62
3, 55, 2061.99
3, 56, 2035.56
3, 57, 2183.03
3, 58, 2127.63
