     X	             Y	             Z
2.8620e+00	3.0000e+01	9.0000e+01
2.8674e+00	2.9971e+01	9.0000e+01
2.8674e+00	2.9971e+01	9.0000e+01
2.8702e+00	2.9956e+01	9.0000e+01
2.8702e+00	2.9956e+01	9.0000e+01
2.8790e+00	2.9908e+01	9.0000e+01
2.8790e+00	2.9908e+01	9.0000e+01
2.8803e+00	2.9901e+01	9.0000e+01
2.8803e+00	2.9901e+01	9.0000e+01
2.8898e+00	2.9851e+01	9.0000e+01
2.8898e+00	2.9851e+01	9.0000e+01
2.8932e+00	2.9832e+01	9.0000e+01
2.8932e+00	2.9832e+01	9.0000e+01
2.9001e+00	2.9797e+01	9.0000e+01
2.9001e+00	2.9797e+01	9.0000e+01
2.9063e+00	2.9764e+01	9.0000e+01
2.9063e+00	2.9764e+01	9.0000e+01
2.9095e+00	2.9747e+01	9.0000e+01
2.9095e+00	2.9747e+01	9.0000e+01
2.9193e+00	2.9696e+01	9.0000e+01
2.9193e+00	2.9696e+01	9.0000e+01
2.9194e+00	2.9696e+01	9.0000e+01
2.9194e+00	2.9696e+01	9.0000e+01
2.9293e+00	2.9645e+01	9.0000e+01
2.9293e+00	2.9645e+01	9.0000e+01
2.9326e+00	2.9628e+01	9.0000e+01
2.9326e+00	2.9628e+01	9.0000e+01
2.9392e+00	2.9595e+01	9.0000e+01
2.9392e+00	2.9595e+01	9.0000e+01
2.9459e+00	2.9560e+01	9.0000e+01
2.9459e+00	2.9560e+01	9.0000e+01
2.9493e+00	2.9543e+01	9.0000e+01
2.9493e+00	2.9543e+01	9.0000e+01
2.9593e+00	2.9493e+01	9.0000e+01
2.9593e+00	2.9493e+01	9.0000e+01
2.9596e+00	2.9492e+01	9.0000e+01
2.9596e+00	2.9492e+01	9.0000e+01
2.9695e+00	2.9443e+01	9.0000e+01
2.9695e+00	2.9443e+01	9.0000e+01
2.9728e+00	2.9427e+01	9.0000e+01
2.9728e+00	2.9427e+01	9.0000e+01
2.9795e+00	2.9394e+01	9.0000e+01
2.9795e+00	2.9394e+01	9.0000e+01
2.9863e+00	2.9360e+01	9.0000e+01
2.9863e+00	2.9360e+01	9.0000e+01
2.9897e+00	2.9344e+01	9.0000e+01
2.9897e+00	2.9344e+01	9.0000e+01
2.9998e+00	2.9295e+01	9.0000e+01
2.9998e+00	2.9295e+01	9.0000e+01
2.9999e+00	2.9294e+01	9.0000e+01
2.9999e+00	2.9294e+01	9.0000e+01
3.0101e+00	2.9246e+01	9.0000e+01
3.0101e+00	2.9246e+01	9.0000e+01
3.0137e+00	2.9229e+01	9.0000e+01
3.0137e+00	2.9229e+01	9.0000e+01
3.0209e+00	2.9195e+01	9.0000e+01
3.0209e+00	2.9195e+01	9.0000e+01
3.0274e+00	2.9163e+01	9.0000e+01
3.0274e+00	2.9163e+01	9.0000e+01
3.0307e+00	2.9148e+01	9.0000e+01
3.0307e+00	2.9148e+01	9.0000e+01
3.0401e+00	2.9104e+01	9.0000e+01
3.0401e+00	2.9104e+01	9.0000e+01
3.0413e+00	2.9098e+01	9.0000e+01
3.0413e+00	2.9098e+01	9.0000e+01
3.0514e+00	2.9052e+01	9.0000e+01
3.0514e+00	2.9052e+01	9.0000e+01
3.0553e+00	2.9034e+01	9.0000e+01
3.0553e+00	2.9034e+01	9.0000e+01
3.0634e+00	2.8997e+01	9.0000e+01
3.0634e+00	2.8997e+01	9.0000e+01
3.0693e+00	2.8969e+01	9.0000e+01
3.0693e+00	2.8969e+01	9.0000e+01
3.0722e+00	2.8956e+01	9.0000e+01
3.0722e+00	2.8956e+01	9.0000e+01
3.0805e+00	2.8918e+01	9.0000e+01
3.0805e+00	2.8918e+01	9.0000e+01
3.0834e+00	2.8905e+01	9.0000e+01
3.0834e+00	2.8905e+01	9.0000e+01
3.0932e+00	2.8861e+01	9.0000e+01
3.0932e+00	2.8861e+01	9.0000e+01
3.0976e+00	2.8842e+01	9.0000e+01
3.0976e+00	2.8842e+01	9.0000e+01
3.1069e+00	2.8800e+01	9.0000e+01
3.1069e+00	2.8800e+01	9.0000e+01
3.1119e+00	2.8778e+01	9.0000e+01
3.1119e+00	2.8778e+01	9.0000e+01
3.1143e+00	2.8767e+01	9.0000e+01
3.1143e+00	2.8767e+01	9.0000e+01
3.1211e+00	2.8737e+01	9.0000e+01
3.1211e+00	2.8737e+01	9.0000e+01
3.1262e+00	2.8715e+01	9.0000e+01
3.1262e+00	2.8715e+01	9.0000e+01
3.1355e+00	2.8674e+01	9.0000e+01
3.1355e+00	2.8674e+01	9.0000e+01
3.1407e+00	2.8652e+01	9.0000e+01
3.1407e+00	2.8652e+01	9.0000e+01
3.1515e+00	2.8605e+01	9.0000e+01
3.1515e+00	2.8605e+01	9.0000e+01
3.1552e+00	2.8589e+01	9.0000e+01
3.1552e+00	2.8589e+01	9.0000e+01
3.1569e+00	2.8581e+01	9.0000e+01
3.1569e+00	2.8581e+01	9.0000e+01
3.1619e+00	2.8560e+01	9.0000e+01
3.1619e+00	2.8560e+01	9.0000e+01
3.1698e+00	2.8526e+01	9.0000e+01
3.1698e+00	2.8526e+01	9.0000e+01
3.1785e+00	2.8489e+01	9.0000e+01
3.1785e+00	2.8489e+01	9.0000e+01
3.1844e+00	2.8464e+01	9.0000e+01
3.1844e+00	2.8464e+01	9.0000e+01
3.1970e+00	2.8411e+01	9.0000e+01
3.1970e+00	2.8411e+01	9.0000e+01
3.1992e+00	2.8402e+01	9.0000e+01
3.1992e+00	2.8402e+01	9.0000e+01
3.2002e+00	2.8398e+01	9.0000e+01
3.2002e+00	2.8398e+01	9.0000e+01
3.2030e+00	2.8386e+01	9.0000e+01
3.2030e+00	2.8386e+01	9.0000e+01
3.2140e+00	2.8340e+01	9.0000e+01
3.2140e+00	2.8340e+01	9.0000e+01
3.2220e+00	2.8307e+01	9.0000e+01
3.2220e+00	2.8307e+01	9.0000e+01
3.2289e+00	2.8278e+01	9.0000e+01
3.2289e+00	2.8278e+01	9.0000e+01
3.2435e+00	2.8218e+01	9.0000e+01
3.2435e+00	2.8218e+01	9.0000e+01
3.2438e+00	2.8217e+01	9.0000e+01
3.2438e+00	2.8217e+01	9.0000e+01
3.2440e+00	2.8216e+01	9.0000e+01
3.2440e+00	2.8216e+01	9.0000e+01
3.2445e+00	2.8214e+01	9.0000e+01
3.2445e+00	2.8214e+01	9.0000e+01
3.2589e+00	2.8155e+01	9.0000e+01
3.2589e+00	2.8155e+01	9.0000e+01
3.2662e+00	2.8126e+01	9.0000e+01
3.2662e+00	2.8126e+01	9.0000e+01
3.2740e+00	2.8094e+01	9.0000e+01
3.2740e+00	2.8094e+01	9.0000e+01
3.2865e+00	2.8044e+01	9.0000e+01
3.2865e+00	2.8044e+01	9.0000e+01
3.2885e+00	2.8036e+01	9.0000e+01
3.2885e+00	2.8036e+01	9.0000e+01
3.2892e+00	2.8033e+01	9.0000e+01
3.2892e+00	2.8033e+01	9.0000e+01
3.2906e+00	2.8027e+01	9.0000e+01
3.2906e+00	2.8027e+01	9.0000e+01
3.3044e+00	2.7972e+01	9.0000e+01
3.3044e+00	2.7972e+01	9.0000e+01
6.3413e+00	1.4055e+01	9.0000e+01
6.3413e+00	1.4055e+01	9.0000e+01
6.3442e+00	1.4042e+01	9.0000e+01
6.3442e+00	1.4042e+01	9.0000e+01
6.3273e+00	1.4119e+01	9.0000e+01
6.3273e+00	1.4119e+01	9.0000e+01
6.3317e+00	1.4099e+01	9.0000e+01
6.3317e+00	1.4099e+01	9.0000e+01
6.3525e+00	1.4004e+01	9.0000e+01
6.3525e+00	1.4004e+01	9.0000e+01
6.3554e+00	1.3991e+01	9.0000e+01
6.3554e+00	1.3991e+01	9.0000e+01
6.3183e+00	1.4161e+01	9.0000e+01
6.3183e+00	1.4161e+01	9.0000e+01
6.3614e+00	1.3963e+01	9.0000e+01
6.3614e+00	1.3963e+01	9.0000e+01
6.3132e+00	1.4184e+01	9.0000e+01
6.3132e+00	1.4184e+01	9.0000e+01
6.3108e+00	1.4196e+01	9.0000e+01
6.3108e+00	1.4196e+01	9.0000e+01
6.3695e+00	1.3927e+01	9.0000e+01
6.3695e+00	1.3927e+01	9.0000e+01
6.3036e+00	1.4229e+01	9.0000e+01
6.3036e+00	1.4229e+01	9.0000e+01
6.3734e+00	1.3909e+01	9.0000e+01
6.3734e+00	1.3909e+01	9.0000e+01
6.2992e+00	1.4249e+01	9.0000e+01
6.2992e+00	1.4249e+01	9.0000e+01
