     X	             Y	             Z
1.6608e+01	5.1203e+00	7.0000e+01
1.6608e+01	5.1203e+00	7.0000e+01
1.6844e+01	5.2327e+00	7.0000e+01
1.6356e+01	4.9937e+00	7.0000e+01
1.6246e+01	4.9396e+00	7.0000e+01
1.7147e+01	5.1872e+00	7.0000e+01
1.7442e+01	5.1447e+00	7.0000e+01
1.7147e+01	5.1872e+00	7.0000e+01
1.7137e+01	5.1889e+00	7.0000e+01
1.7137e+01	5.1889e+00	7.0000e+01
1.6844e+01	5.2327e+00	7.0000e+01
1.7587e+01	5.0288e+00	7.0000e+01
1.7775e+01	4.8840e+00	7.0000e+01
1.7587e+01	5.0288e+00	7.0000e+01
1.7442e+01	5.1447e+00	7.0000e+01
1.2560e+01	5.5804e+00	7.0000e+01
1.2609e+01	5.4820e+00	7.0000e+01
1.2560e+01	5.5804e+00	7.0000e+01
1.2425e+01	5.8470e+00	7.0000e+01
1.2425e+01	5.8470e+00	7.0000e+01
1.2311e+01	6.0800e+00	7.0000e+01
7.7430e+00	6.5470e+00	7.0000e+01
7.8740e+00	6.3505e+00	7.0000e+01
7.7430e+00	6.5470e+00	7.0000e+01
7.6610e+00	6.6780e+00	7.0000e+01
8.1378e+00	6.3438e+00	7.0000e+01
8.2073e+00	6.3447e+00	7.0000e+01
8.2073e+00	6.3447e+00	7.0000e+01
8.4720e+00	6.3385e+00	7.0000e+01
8.1378e+00	6.3438e+00	7.0000e+01
7.8740e+00	6.3505e+00	7.0000e+01
8.6342e+00	6.5158e+00	7.0000e+01
8.7930e+00	6.6780e+00	7.0000e+01
8.6342e+00	6.5158e+00	7.0000e+01
8.4720e+00	6.3385e+00	7.0000e+01
1.2034e+01	6.6519e+00	7.0000e+01
1.2060e+01	6.6086e+00	7.0000e+01
1.2034e+01	6.6519e+00	7.0000e+01
1.2019e+01	6.6780e+00	7.0000e+01
1.2229e+01	6.2490e+00	7.0000e+01
1.2311e+01	6.0800e+00	7.0000e+01
1.2229e+01	6.2490e+00	7.0000e+01
1.2060e+01	6.6086e+00	7.0000e+01
7.5128e+00	6.9148e+00	7.0000e+01
7.6610e+00	6.6780e+00	7.0000e+01
7.3362e+00	7.2158e+00	7.0000e+01
7.3003e+00	7.2760e+00	7.0000e+01
7.3362e+00	7.2158e+00	7.0000e+01
7.5128e+00	6.9148e+00	7.0000e+01
8.9300e+00	6.8180e+00	7.0000e+01
8.7930e+00	6.6780e+00	7.0000e+01
8.9300e+00	6.8180e+00	7.0000e+01
9.0700e+00	6.9517e+00	7.0000e+01
9.2051e+00	7.1409e+00	7.0000e+01
9.3072e+00	7.2760e+00	7.0000e+01
9.2051e+00	7.1409e+00	7.0000e+01
9.0700e+00	6.9517e+00	7.0000e+01
1.1962e+01	6.7756e+00	7.0000e+01
1.2019e+01	6.6780e+00	7.0000e+01
1.1962e+01	6.7756e+00	7.0000e+01
1.1814e+01	7.0298e+00	7.0000e+01
1.1814e+01	7.0298e+00	7.0000e+01
1.1675e+01	7.2760e+00	7.0000e+01
7.1412e+00	7.7392e+00	7.0000e+01
7.2760e+00	7.3184e+00	7.0000e+01
7.1412e+00	7.7392e+00	7.0000e+01
7.1004e+00	7.8740e+00	7.0000e+01
7.2912e+00	7.2912e+00	7.0000e+01
7.3003e+00	7.2760e+00	7.0000e+01
7.2912e+00	7.2912e+00	7.0000e+01
7.2760e+00	7.3184e+00	7.0000e+01
9.4625e+00	7.4815e+00	7.0000e+01
9.3072e+00	7.2760e+00	7.0000e+01
9.4625e+00	7.4815e+00	7.0000e+01
9.6680e+00	7.7386e+00	7.0000e+01
9.7370e+00	7.8050e+00	7.0000e+01
9.8134e+00	7.8740e+00	7.0000e+01
9.7370e+00	7.8050e+00	7.0000e+01
9.6680e+00	7.7386e+00	7.0000e+01
1.1355e+01	7.7670e+00	7.0000e+01
1.1462e+01	7.6656e+00	7.0000e+01
1.1355e+01	7.7670e+00	7.0000e+01
1.1248e+01	7.8740e+00	7.0000e+01
1.1599e+01	7.4126e+00	7.0000e+01
1.1675e+01	7.2760e+00	7.0000e+01
1.1599e+01	7.4126e+00	7.0000e+01
1.1462e+01	7.6656e+00	7.0000e+01
7.0241e+00	8.1259e+00	7.0000e+01
7.1004e+00	7.8740e+00	7.0000e+01
7.0241e+00	8.1259e+00	7.0000e+01
7.0017e+00	8.1977e+00	7.0000e+01
7.0017e+00	8.1977e+00	7.0000e+01
6.9206e+00	8.4720e+00	7.0000e+01
1.0051e+01	8.0888e+00	7.0000e+01
9.8134e+00	7.8740e+00	7.0000e+01
1.0051e+01	8.0888e+00	7.0000e+01
1.0266e+01	8.2709e+00	7.0000e+01
1.0659e+01	8.2674e+00	7.0000e+01
1.0864e+01	8.2683e+00	7.0000e+01
1.0659e+01	8.2674e+00	7.0000e+01
1.0466e+01	8.2719e+00	7.0000e+01
1.0466e+01	8.2719e+00	7.0000e+01
1.0266e+01	8.2709e+00	7.0000e+01
1.1056e+01	8.0659e+00	7.0000e+01
1.1248e+01	7.8740e+00	7.0000e+01
1.1056e+01	8.0659e+00	7.0000e+01
1.0864e+01	8.2683e+00	7.0000e+01
6.8653e+00	8.6593e+00	7.0000e+01
6.9206e+00	8.4720e+00	7.0000e+01
6.7788e+00	8.9692e+00	7.0000e+01
6.7498e+00	9.0700e+00	7.0000e+01
6.7788e+00	8.9692e+00	7.0000e+01
6.8653e+00	8.6593e+00	7.0000e+01
6.6147e+00	9.6047e+00	7.0000e+01
6.6780e+00	9.3302e+00	7.0000e+01
6.6147e+00	9.6047e+00	7.0000e+01
6.6010e+00	9.6680e+00	7.0000e+01
6.7337e+00	9.1257e+00	7.0000e+01
6.7498e+00	9.0700e+00	7.0000e+01
6.7337e+00	9.1257e+00	7.0000e+01
6.6780e+00	9.3302e+00	7.0000e+01
6.5795e+00	9.7665e+00	7.0000e+01
6.6010e+00	9.6680e+00	7.0000e+01
6.5795e+00	9.7665e+00	7.0000e+01
6.5056e+00	1.0094e+01	7.0000e+01
6.5056e+00	1.0094e+01	7.0000e+01
6.4689e+00	1.0266e+01	7.0000e+01
6.4121e+00	1.0532e+01	7.0000e+01
6.4689e+00	1.0266e+01	7.0000e+01
6.4121e+00	1.0532e+01	7.0000e+01
6.4001e+00	1.0586e+01	7.0000e+01
6.4001e+00	1.0586e+01	7.0000e+01
6.3419e+00	1.0864e+01	7.0000e+01
6.2966e+00	1.1081e+01	7.0000e+01
6.3419e+00	1.0864e+01	7.0000e+01
6.2560e+00	1.1286e+01	7.0000e+01
6.2199e+00	1.1462e+01	7.0000e+01
6.2560e+00	1.1286e+01	7.0000e+01
6.2966e+00	1.1081e+01	7.0000e+01
6.1961e+00	1.1578e+01	7.0000e+01
6.2199e+00	1.1462e+01	7.0000e+01
6.1081e+00	1.2032e+01	7.0000e+01
6.1024e+00	1.2060e+01	7.0000e+01
6.1081e+00	1.2032e+01	7.0000e+01
6.1961e+00	1.1578e+01	7.0000e+01
5.9981e+00	1.2576e+01	7.0000e+01
6.0800e+00	1.2177e+01	7.0000e+01
5.9981e+00	1.2576e+01	7.0000e+01
5.9823e+00	1.2658e+01	7.0000e+01
6.0987e+00	1.2079e+01	7.0000e+01
6.1024e+00	1.2060e+01	7.0000e+01
6.0987e+00	1.2079e+01	7.0000e+01
6.0800e+00	1.2177e+01	7.0000e+01
5.9589e+00	1.2779e+01	7.0000e+01
5.9823e+00	1.2658e+01	7.0000e+01
5.9589e+00	1.2779e+01	7.0000e+01
5.8993e+00	1.3075e+01	7.0000e+01
5.8993e+00	1.3075e+01	7.0000e+01
5.8651e+00	1.3256e+01	7.0000e+01
5.8149e+00	1.3521e+01	7.0000e+01
5.8651e+00	1.3256e+01	7.0000e+01
5.8149e+00	1.3521e+01	7.0000e+01
5.8037e+00	1.3578e+01	7.0000e+01
5.8037e+00	1.3578e+01	7.0000e+01
5.7524e+00	1.3854e+01	7.0000e+01
5.7100e+00	1.4082e+01	7.0000e+01
5.7524e+00	1.3854e+01	7.0000e+01
5.6801e+00	1.4254e+01	7.0000e+01
5.6440e+00	1.4452e+01	7.0000e+01
5.6801e+00	1.4254e+01	7.0000e+01
5.7100e+00	1.4082e+01	7.0000e+01
5.6190e+00	1.4589e+01	7.0000e+01
5.6440e+00	1.4452e+01	7.0000e+01
5.5521e+00	1.4980e+01	7.0000e+01
5.5395e+00	1.5050e+01	7.0000e+01
5.5521e+00	1.4980e+01	7.0000e+01
5.6190e+00	1.4589e+01	7.0000e+01
5.4343e+00	1.5600e+01	7.0000e+01
5.4820e+00	1.5389e+01	7.0000e+01
5.4343e+00	1.5600e+01	7.0000e+01
5.4243e+00	1.5648e+01	7.0000e+01
5.5308e+00	1.5099e+01	7.0000e+01
5.5395e+00	1.5050e+01	7.0000e+01
5.5308e+00	1.5099e+01	7.0000e+01
5.4820e+00	1.5389e+01	7.0000e+01
5.4089e+00	1.5721e+01	7.0000e+01
5.4243e+00	1.5648e+01	7.0000e+01
5.4089e+00	1.5721e+01	7.0000e+01
5.3273e+00	1.6091e+01	7.0000e+01
5.3273e+00	1.6091e+01	7.0000e+01
5.2955e+00	1.6246e+01	7.0000e+01
5.2471e+00	1.6481e+01	7.0000e+01
5.2955e+00	1.6246e+01	7.0000e+01
5.2471e+00	1.6481e+01	7.0000e+01
5.2244e+00	1.6586e+01	7.0000e+01
5.2244e+00	1.6586e+01	7.0000e+01
5.1726e+00	1.6844e+01	7.0000e+01
5.1243e+00	1.7084e+01	7.0000e+01
5.1726e+00	1.6844e+01	7.0000e+01
5.0973e+00	1.7229e+01	7.0000e+01
5.0553e+00	1.7442e+01	7.0000e+01
5.0973e+00	1.7229e+01	7.0000e+01
5.1243e+00	1.7084e+01	7.0000e+01
5.0272e+00	1.7585e+01	7.0000e+01
5.0553e+00	1.7442e+01	7.0000e+01
4.9574e+00	1.7967e+01	7.0000e+01
4.9433e+00	1.8040e+01	7.0000e+01
4.9574e+00	1.7967e+01	7.0000e+01
5.0272e+00	1.7585e+01	7.0000e+01
4.8202e+00	1.8574e+01	7.0000e+01
4.8840e+00	1.8367e+01	7.0000e+01
4.8202e+00	1.8574e+01	7.0000e+01
4.8021e+00	1.8638e+01	7.0000e+01
4.9337e+00	1.8090e+01	7.0000e+01
4.9433e+00	1.8040e+01	7.0000e+01
4.9337e+00	1.8090e+01	7.0000e+01
4.8840e+00	1.8367e+01	7.0000e+01
4.7696e+00	1.8752e+01	7.0000e+01
4.8021e+00	1.8638e+01	7.0000e+01
4.7696e+00	1.8752e+01	7.0000e+01
4.6850e+00	1.9037e+01	7.0000e+01
4.6850e+00	1.9037e+01	7.0000e+01
4.6305e+00	1.9236e+01	7.0000e+01
4.5564e+00	1.9506e+01	7.0000e+01
4.6305e+00	1.9236e+01	7.0000e+01
4.5371e+00	1.9583e+01	7.0000e+01
4.4707e+00	1.9834e+01	7.0000e+01
4.5371e+00	1.9583e+01	7.0000e+01
4.5564e+00	1.9506e+01	7.0000e+01
4.4320e+00	1.9980e+01	7.0000e+01
4.4707e+00	1.9834e+01	7.0000e+01
4.3338e+00	2.0384e+01	7.0000e+01
4.3216e+00	2.0432e+01	7.0000e+01
4.3338e+00	2.0384e+01	7.0000e+01
4.4320e+00	1.9980e+01	7.0000e+01
4.1248e+00	2.0869e+01	7.0000e+01
4.2860e+00	2.0581e+01	7.0000e+01
4.1248e+00	2.0869e+01	7.0000e+01
4.0441e+00	2.1030e+01	7.0000e+01
4.3143e+00	2.0460e+01	7.0000e+01
4.3216e+00	2.0432e+01	7.0000e+01
4.3143e+00	2.0460e+01	7.0000e+01
4.2860e+00	2.0581e+01	7.0000e+01
3.9252e+00	2.1267e+01	7.0000e+01
4.0441e+00	2.1030e+01	7.0000e+01
3.8255e+00	2.1490e+01	7.0000e+01
3.7614e+00	2.1628e+01	7.0000e+01
3.8255e+00	2.1490e+01	7.0000e+01
3.9252e+00	2.1267e+01	7.0000e+01
3.4458e+00	2.1984e+01	7.0000e+01
3.6880e+00	2.1798e+01	7.0000e+01
3.4458e+00	2.1984e+01	7.0000e+01
3.1830e+00	2.2226e+01	7.0000e+01
3.7381e+00	2.1678e+01	7.0000e+01
3.7614e+00	2.1628e+01	7.0000e+01
3.7381e+00	2.1678e+01	7.0000e+01
3.6880e+00	2.1798e+01	7.0000e+01
2.8709e+00	2.2605e+01	7.0000e+01
3.0900e+00	2.2320e+01	7.0000e+01
2.8709e+00	2.2605e+01	7.0000e+01
2.7294e+00	2.2824e+01	7.0000e+01
3.1346e+00	2.2271e+01	7.0000e+01
3.1830e+00	2.2226e+01	7.0000e+01
3.1346e+00	2.2271e+01	7.0000e+01
3.0900e+00	2.2320e+01	7.0000e+01
2.4591e+00	2.3389e+01	7.0000e+01
2.4920e+00	2.3235e+01	7.0000e+01
2.4591e+00	2.3389e+01	7.0000e+01
2.4531e+00	2.3422e+01	7.0000e+01
2.6362e+00	2.2968e+01	7.0000e+01
2.7294e+00	2.2824e+01	7.0000e+01
2.6362e+00	2.2968e+01	7.0000e+01
2.4920e+00	2.3235e+01	7.0000e+01
2.4443e+00	2.3470e+01	7.0000e+01
2.4531e+00	2.3422e+01	7.0000e+01
2.4443e+00	2.3470e+01	7.0000e+01
2.3593e+00	2.3887e+01	7.0000e+01
2.3593e+00	2.3887e+01	7.0000e+01
2.3360e+00	2.4020e+01	7.0000e+01
2.3030e+00	2.4209e+01	7.0000e+01
2.3360e+00	2.4020e+01	7.0000e+01
2.3030e+00	2.4209e+01	7.0000e+01
2.2672e+00	2.4393e+01	7.0000e+01
2.2672e+00	2.4393e+01	7.0000e+01
2.2297e+00	2.4618e+01	7.0000e+01
2.1817e+00	2.4906e+01	7.0000e+01
2.2297e+00	2.4618e+01	7.0000e+01
2.1779e+00	2.4932e+01	7.0000e+01
2.1326e+00	2.5216e+01	7.0000e+01
2.1779e+00	2.4932e+01	7.0000e+01
2.1817e+00	2.4906e+01	7.0000e+01
2.0997e+00	2.5422e+01	7.0000e+01
2.1326e+00	2.5216e+01	7.0000e+01
2.0706e+00	2.5637e+01	7.0000e+01
2.0436e+00	2.5814e+01	7.0000e+01
2.0706e+00	2.5637e+01	7.0000e+01
2.0997e+00	2.5422e+01	7.0000e+01
2.0237e+00	2.5944e+01	7.0000e+01
2.0436e+00	2.5814e+01	7.0000e+01
1.9734e+00	2.6333e+01	7.0000e+01
1.9617e+00	2.6412e+01	7.0000e+01
1.9734e+00	2.6333e+01	7.0000e+01
2.0237e+00	2.5944e+01	7.0000e+01
1.8897e+00	2.7006e+01	7.0000e+01
1.8940e+00	2.6946e+01	7.0000e+01
1.8897e+00	2.7006e+01	7.0000e+01
1.8894e+00	2.7010e+01	7.0000e+01
1.9531e+00	2.6471e+01	7.0000e+01
1.9617e+00	2.6412e+01	7.0000e+01
1.9531e+00	2.6471e+01	7.0000e+01
1.8940e+00	2.6946e+01	7.0000e+01
1.8891e+00	2.7015e+01	7.0000e+01
1.8894e+00	2.7010e+01	7.0000e+01
1.8891e+00	2.7015e+01	7.0000e+01
1.8503e+00	2.7564e+01	7.0000e+01
1.8503e+00	2.7564e+01	7.0000e+01
1.8478e+00	2.7608e+01	7.0000e+01
1.8449e+00	2.7657e+01	7.0000e+01
1.8478e+00	2.7608e+01	7.0000e+01
1.8449e+00	2.7657e+01	7.0000e+01
1.8126e+00	2.8125e+01	7.0000e+01
1.8126e+00	2.8125e+01	7.0000e+01
1.8079e+00	2.8206e+01	7.0000e+01
1.8027e+00	2.8297e+01	7.0000e+01
1.8079e+00	2.8206e+01	7.0000e+01
1.8027e+00	2.8297e+01	7.0000e+01
1.7764e+00	2.8686e+01	7.0000e+01
1.7764e+00	2.8686e+01	7.0000e+01
1.7698e+00	2.8804e+01	7.0000e+01
1.7624e+00	2.8936e+01	7.0000e+01
1.7698e+00	2.8804e+01	7.0000e+01
1.7624e+00	2.8936e+01	7.0000e+01
1.7416e+00	2.9250e+01	7.0000e+01
1.7416e+00	2.9250e+01	7.0000e+01
1.7332e+00	2.9402e+01	7.0000e+01
1.7238e+00	2.9572e+01	7.0000e+01
1.7332e+00	2.9402e+01	7.0000e+01
1.7238e+00	2.9572e+01	7.0000e+01
1.7081e+00	2.9814e+01	7.0000e+01
1.7081e+00	2.9814e+01	7.0000e+01
1.6981e+00	3.0000e+01	7.0000e+01
