     X	             Y	             Z
1.0000e+00	2.5792e+01	3.0000e+01
1.0009e+00	2.5766e+01	3.0000e+01
1.0009e+00	2.5766e+01	3.0000e+01
1.0018e+00	2.5743e+01	3.0000e+01
1.0018e+00	2.5743e+01	3.0000e+01
1.0090e+00	2.5536e+01	3.0000e+01
1.0090e+00	2.5536e+01	3.0000e+01
1.0172e+00	2.5313e+01	3.0000e+01
1.0172e+00	2.5313e+01	3.0000e+01
1.0172e+00	2.5310e+01	3.0000e+01
1.0172e+00	2.5310e+01	3.0000e+01
1.0173e+00	2.5308e+01	3.0000e+01
1.0173e+00	2.5308e+01	3.0000e+01
1.0187e+00	2.5270e+01	3.0000e+01
1.0187e+00	2.5270e+01	3.0000e+01
1.0255e+00	2.5085e+01	3.0000e+01
1.0255e+00	2.5085e+01	3.0000e+01
1.0331e+00	2.4882e+01	3.0000e+01
1.0331e+00	2.4882e+01	3.0000e+01
1.0338e+00	2.4863e+01	3.0000e+01
1.0338e+00	2.4863e+01	3.0000e+01
1.0346e+00	2.4842e+01	3.0000e+01
1.0346e+00	2.4842e+01	3.0000e+01
1.0422e+00	2.4641e+01	3.0000e+01
1.0422e+00	2.4641e+01	3.0000e+01
1.0492e+00	2.4462e+01	3.0000e+01
1.0492e+00	2.4462e+01	3.0000e+01
1.0507e+00	2.4423e+01	3.0000e+01
1.0507e+00	2.4423e+01	3.0000e+01
1.0523e+00	2.4380e+01	3.0000e+01
1.0523e+00	2.4380e+01	3.0000e+01
1.0592e+00	2.4206e+01	3.0000e+01
1.0592e+00	2.4206e+01	3.0000e+01
1.0655e+00	2.4050e+01	3.0000e+01
1.0655e+00	2.4050e+01	3.0000e+01
1.0678e+00	2.3991e+01	3.0000e+01
1.0678e+00	2.3991e+01	3.0000e+01
1.0704e+00	2.3928e+01	3.0000e+01
1.0704e+00	2.3928e+01	3.0000e+01
1.0765e+00	2.3778e+01	3.0000e+01
1.0765e+00	2.3778e+01	3.0000e+01
1.0821e+00	2.3644e+01	3.0000e+01
1.0821e+00	2.3644e+01	3.0000e+01
1.0852e+00	2.3568e+01	3.0000e+01
1.0852e+00	2.3568e+01	3.0000e+01
1.0887e+00	2.3485e+01	3.0000e+01
1.0887e+00	2.3485e+01	3.0000e+01
1.0941e+00	2.3359e+01	3.0000e+01
1.0941e+00	2.3359e+01	3.0000e+01
1.0989e+00	2.3245e+01	3.0000e+01
1.0989e+00	2.3245e+01	3.0000e+01
1.1030e+00	2.3152e+01	3.0000e+01
1.1030e+00	2.3152e+01	3.0000e+01
1.1074e+00	2.3050e+01	3.0000e+01
1.1074e+00	2.3050e+01	3.0000e+01
1.1119e+00	2.2947e+01	3.0000e+01
1.1119e+00	2.2947e+01	3.0000e+01
1.1161e+00	2.2853e+01	3.0000e+01
1.1161e+00	2.2853e+01	3.0000e+01
1.1210e+00	2.2744e+01	3.0000e+01
1.1210e+00	2.2744e+01	3.0000e+01
1.1264e+00	2.2625e+01	3.0000e+01
1.1264e+00	2.2625e+01	3.0000e+01
1.1301e+00	2.2542e+01	3.0000e+01
1.1301e+00	2.2542e+01	3.0000e+01
1.1336e+00	2.2468e+01	3.0000e+01
1.1336e+00	2.2468e+01	3.0000e+01
1.1393e+00	2.2343e+01	3.0000e+01
1.1393e+00	2.2343e+01	3.0000e+01
1.1457e+00	2.2208e+01	3.0000e+01
1.1457e+00	2.2208e+01	3.0000e+01
1.1487e+00	2.2146e+01	3.0000e+01
1.1487e+00	2.2146e+01	3.0000e+01
1.1514e+00	2.2089e+01	3.0000e+01
1.1514e+00	2.2089e+01	3.0000e+01
1.1580e+00	2.1950e+01	3.0000e+01
1.1580e+00	2.1950e+01	3.0000e+01
1.1654e+00	2.1799e+01	3.0000e+01
1.1654e+00	2.1799e+01	3.0000e+01
1.1675e+00	2.1756e+01	3.0000e+01
1.1675e+00	2.1756e+01	3.0000e+01
1.1695e+00	2.1717e+01	3.0000e+01
1.1695e+00	2.1717e+01	3.0000e+01
1.1770e+00	2.1564e+01	3.0000e+01
1.1770e+00	2.1564e+01	3.0000e+01
1.1854e+00	2.1399e+01	3.0000e+01
1.1854e+00	2.1399e+01	3.0000e+01
1.1867e+00	2.1374e+01	3.0000e+01
1.1867e+00	2.1374e+01	3.0000e+01
1.1879e+00	2.1351e+01	3.0000e+01
1.1879e+00	2.1351e+01	3.0000e+01
1.1964e+00	2.1185e+01	3.0000e+01
1.1964e+00	2.1185e+01	3.0000e+01
1.2057e+00	2.1008e+01	3.0000e+01
1.2057e+00	2.1008e+01	3.0000e+01
1.2062e+00	2.0999e+01	3.0000e+01
1.2062e+00	2.0999e+01	3.0000e+01
1.2066e+00	2.0991e+01	3.0000e+01
1.2066e+00	2.0991e+01	3.0000e+01
1.2160e+00	2.0813e+01	3.0000e+01
1.2160e+00	2.0813e+01	3.0000e+01
1.2169e+00	2.0798e+01	3.0000e+01
1.2169e+00	2.0798e+01	3.0000e+01
1.2257e+00	2.0637e+01	3.0000e+01
1.2257e+00	2.0637e+01	3.0000e+01
1.2260e+00	2.0631e+01	3.0000e+01
1.2260e+00	2.0631e+01	3.0000e+01
1.2264e+00	2.0624e+01	3.0000e+01
1.2264e+00	2.0624e+01	3.0000e+01
1.2361e+00	2.0449e+01	3.0000e+01
1.2361e+00	2.0449e+01	3.0000e+01
1.2452e+00	2.0289e+01	3.0000e+01
1.2452e+00	2.0289e+01	3.0000e+01
1.2462e+00	2.0269e+01	3.0000e+01
1.2462e+00	2.0269e+01	3.0000e+01
1.2474e+00	2.0249e+01	3.0000e+01
1.2474e+00	2.0249e+01	3.0000e+01
1.2564e+00	2.0091e+01	3.0000e+01
1.2564e+00	2.0091e+01	3.0000e+01
1.2650e+00	1.9947e+01	3.0000e+01
1.2650e+00	1.9947e+01	3.0000e+01
1.2668e+00	1.9915e+01	3.0000e+01
1.2668e+00	1.9915e+01	3.0000e+01
1.2688e+00	1.9881e+01	3.0000e+01
1.2688e+00	1.9881e+01	3.0000e+01
1.2772e+00	1.9740e+01	3.0000e+01
1.2772e+00	1.9740e+01	3.0000e+01
1.2852e+00	1.9610e+01	3.0000e+01
1.2852e+00	1.9610e+01	3.0000e+01
1.2878e+00	1.9567e+01	3.0000e+01
1.2878e+00	1.9567e+01	3.0000e+01
1.2906e+00	1.9522e+01	3.0000e+01
1.2906e+00	1.9522e+01	3.0000e+01
1.2984e+00	1.9396e+01	3.0000e+01
1.2984e+00	1.9396e+01	3.0000e+01
1.3057e+00	1.9279e+01	3.0000e+01
1.3057e+00	1.9279e+01	3.0000e+01
1.3091e+00	1.9226e+01	3.0000e+01
1.3091e+00	1.9226e+01	3.0000e+01
1.3127e+00	1.9170e+01	3.0000e+01
1.3127e+00	1.9170e+01	3.0000e+01
1.3199e+00	1.9058e+01	3.0000e+01
1.3199e+00	1.9058e+01	3.0000e+01
1.3267e+00	1.8954e+01	3.0000e+01
1.3267e+00	1.8954e+01	3.0000e+01
1.3308e+00	1.8892e+01	3.0000e+01
1.3308e+00	1.8892e+01	3.0000e+01
1.3352e+00	1.8826e+01	3.0000e+01
1.3352e+00	1.8826e+01	3.0000e+01
1.3418e+00	1.8727e+01	3.0000e+01
1.3418e+00	1.8727e+01	3.0000e+01
1.3482e+00	1.8635e+01	3.0000e+01
1.3482e+00	1.8635e+01	3.0000e+01
1.3530e+00	1.8564e+01	3.0000e+01
1.3530e+00	1.8564e+01	3.0000e+01
1.3581e+00	1.8490e+01	3.0000e+01
1.3581e+00	1.8490e+01	3.0000e+01
1.3642e+00	1.8402e+01	3.0000e+01
1.3642e+00	1.8402e+01	3.0000e+01
1.3700e+00	1.8321e+01	3.0000e+01
1.3700e+00	1.8321e+01	3.0000e+01
1.3755e+00	1.8243e+01	3.0000e+01
1.3755e+00	1.8243e+01	3.0000e+01
1.3814e+00	1.8161e+01	3.0000e+01
1.3814e+00	1.8161e+01	3.0000e+01
1.3870e+00	1.8084e+01	3.0000e+01
1.3870e+00	1.8084e+01	3.0000e+01
