0, 0, 570.098
0, 1, 443.339
0, 2, 470.494
0, 3, 512.936
0, 4, 542.214
0, 5, 554.102
0, 6, 583.915
0, 7, 609.887
0, 8, 811.566
0, 9, 1035.71
0, 10, 1048.87
0, 11, 1141.89
0, 12, 1118.98
0, 13, 1221.46
0, 14, 1284.45
0, 15, 1311.27
0, 16, 1328.64
0, 17, 1316.82
0, 18, 1370.26
0, 19, 1481.63
0, 20, 1578.38
0, 21, 1555.55
0, 22, 1540.42
0, 23, 1463.64
0, 24, 1433.87
0, 25, 1568.26
0, 26, 1600.1
0, 27, 1635.18
0, 28, 1654.28
0, 29, 1677.71
0, 30, 2087.02
0, 31, 2412.79
0, 32, 2666.4
0, 33, 2984.77
0, 34, 3262.7
0, 35, 3559.03
0, 36, 3837.99
0, 37, 5196.18
0, 38, 6671.01
0, 39, 8039.48
0, 40, 9539.61
0, 41, 10678.1
0, 42, 12559.7
0, 43, 15947.3
0, 44, 18745.5
0, 45, 21298.8
0, 46, 24113.3
0, 47, 27005.5
0, 48, 29608.6
0, 49, 32499.9
0, 50, 34962.3
0, 51, 37368.8
0, 52, 40426.4
0, 53, 43717.5
0, 54, 46071.7
0, 55, 48468.9
0, 56, 51644.6
0, 57, 54171.6
0, 58, 57112.6
0, 59, 70338.3
0, 60, 81083.3
0, 61, 97725.8
0, 62, 108712
0, 63, 118538
0, 64, 134759
1, 0, 186.456
1, 1, 194.028
1, 2, 210.268
1, 3, 201.847
1, 4, 213.67
1, 5, 237.657
1, 6, 242.775
1, 7, 238.537
1, 8, 325.053
1, 9, 435.354
1, 10, 449.398
1, 11, 500.555
1, 12, 548.168
1, 13, 553.63
1, 14, 574.072
1, 15, 567.081
1, 16, 560.492
1, 17, 596.3
1, 18, 570.838
1, 19, 601.059
1, 20, 587.669
1, 21, 586.045
1, 22, 569.117
1, 23, 613.94
1, 24, 616.287
1, 25, 630.868
1, 26, 611.381
1, 27, 510.05
1, 28, 609.092
1, 29, 643.866
1, 30, 742.614
1, 31, 828.21
1, 32, 914.682
1, 33, 958.225
1, 34, 1057.5
1, 35, 1142.33
1, 36, 1228.37
1, 37, 1587.85
1, 38, 1945.94
1, 39, 2313.54
1, 40, 2656.83
1, 41, 3053.27
1, 42, 3415.55
1, 43, 4210.3
1, 44, 5010.35
1, 45, 5564.55
1, 46, 6440.23
1, 47, 7210.22
1, 48, 7908.6
1, 49, 8587.96
1, 50, 9114.85
1, 51, 9915.19
1, 52, 10823.8
1, 53, 11582.7
1, 54, 12258
1, 55, 12824.2
1, 56, 13664.5
1, 57, 14025
1, 58, 14462.9
1, 59, 18550
1, 60, 22146.7
1, 61, 25734.4
1, 62, 28448
1, 63, 32254.1
1, 64, 35819.1
2, 0, 413.083
2, 1, 413.887
2, 2, 414.887
2, 3, 422.881
2, 4, 420.407
2, 5, 421.825
2, 6, 427.488
2, 7, 425.289
2, 8, 425.212
2, 9, 424.709
2, 10, 425.347
2, 11, 425.37
2, 12, 456.815
2, 13, 425.219
2, 14, 432.873
2, 15, 422.921
2, 16, 420.444
2, 17, 425.212
2, 18, 420.986
2, 19, 420.62
2, 20, 423.606
2, 21, 417.322
2, 22, 416.614
2, 23, 417.475
2, 24, 413.553
2, 25, 409.602
2, 26, 412.543
2, 27, 409.561
2, 28, 405.83
2, 29, 407.348
2, 30, 393.883
2, 31, 374.333
2, 32, 402.78
2, 33, 459.793
2, 34, 527.098
2, 35, 577.77
2, 36, 633.973
2, 37, 820.009
2, 38, 990.341
2, 39, 1180.6
2, 40, 1354.72
2, 41, 1564.71
2, 42, 1750.51
2, 43, 2103.21
2, 44, 2542.92
2, 45, 2987.64
2, 46, 3411.2
2, 47, 3785.68
2, 48, 4184.05
2, 49, 4536.03
2, 50, 4911.06
2, 51, 5329.4
2, 52, 5696.9
2, 53, 6018.63
2, 54, 6404.79
2, 55, 6772.67
2, 56, 7215.45
2, 57, 7559.89
2, 58, 7923.72
2, 59, 9637.27
2, 60, 11644.1
2, 61, 13158.6
2, 62, 14971.6
2, 63, 16419.7
2, 64, 18376.6
3, 0, 298.274
3, 1, 294.885
3, 2, 294.315
3, 3, 295.987
3, 4, 299.691
3, 5, 296.692
3, 6, 297.857
3, 7, 301.074
3, 8, 301.031
3, 9, 299.282
3, 10, 300.521
3, 11, 300.192
3, 12, 302.62
3, 13, 304.784
3, 14, 301.982
3, 15, 297.639
3, 16, 299.082
3, 17, 302.214
3, 18, 299.038
3, 19, 299.104
3, 20, 300.353
3, 21, 299.508
3, 22, 298.682
3, 23, 299.908
3, 24, 299.439
3, 25, 304.924
3, 26, 299.029
3, 27, 300.122
3, 28, 296.905
3, 29, 299.208
3, 30, 312.796
3, 31, 294.177
3, 32, 290.112
3, 33, 288.301
3, 34, 288.377
3, 35, 284.573
3, 36, 305.733
3, 37, 315.427
3, 38, 405.22
3, 39, 441.539
3, 40, 501.614
3, 41, 548.495
3, 42, 609.884
3, 43, 698.851
3, 44, 783.716
3, 45, 927.566
3, 46, 1100
3, 47, 1219.5
3, 48, 1342.15
3, 49, 1468.79
3, 50, 1567.87
3, 51, 1662.29
3, 52, 1748.39
3, 53, 1818.14
3, 54, 1987.33
3, 55, 2060
3, 56, 2136.7
3, 57, 2203.92
3, 58, 2308.42
3, 59, 2893.81
3, 60, 3414.45
3, 61, 4055.7
3, 62, 4569.68
3, 63, 4726.7
3, 64, 5295.64
